,feature,monotonic_pred_loss,monotonic_pred_loss_lower,monotonic_pred_loss_upper,Dataset,train_shift,feature_name,sample_size
116,-61.27523087010239,0.8050020363750555,-12.77201563439196,14.382019707142073,NICO,saltpepper,energy,1
117,-60.59367658152725,0.8309904500842691,-12.736826400587736,14.398807300756273,NICO,saltpepper,energy,1
118,-59.912122292952105,0.8678961039362538,-12.687138895074863,14.42293110294737,NICO,saltpepper,energy,1
119,-59.23056800437696,0.914953865009564,-12.625815802043471,14.455723532062597,NICO,saltpepper,energy,1
120,-58.54901371580182,0.9679772200418253,-12.559493111681176,14.495447551764828,NICO,saltpepper,energy,1
121,-57.86745942722668,1.022650632662868,-12.494193732486476,14.539494997812213,NICO,saltpepper,energy,1
122,-57.18590513865153,1.074658566502522,-12.434993606445655,14.5843107394507,NICO,saltpepper,energy,1
123,-56.504350850076385,1.1196854851906162,-12.386039625347788,14.625410595729022,NICO,saltpepper,energy,1
124,-55.82279656150124,1.1537953173929005,-12.350376943940761,14.657967578726561,NICO,saltpepper,energy,1
125,-55.1412422729261,1.1768899029052002,-12.32692723823354,14.680707044043942,NICO,saltpepper,energy,1
126,-54.45968798435096,1.1910995602180823,-12.312778478861366,14.694977599297532,NICO,saltpepper,energy,1
127,-53.77813369577581,1.1985820575498285,-12.305413600777412,14.702577715877068,NICO,saltpepper,energy,1
128,-53.096579407200664,1.2014951631187198,-12.302562248690316,14.705552574927756,NICO,saltpepper,energy,1
129,-52.41502511862552,1.2019966451430377,-12.302072299979368,14.706065590265442,NICO,saltpepper,energy,1
130,-51.73347083005038,1.2019972243077508,-12.302071734440199,14.706066183055702,NICO,saltpepper,energy,1
131,-51.05191654147524,1.20199721778024,-12.302071740970362,14.706066176530843,NICO,saltpepper,energy,1
132,-50.370362252900094,1.2019972113175388,-12.30207174743536,14.706066170070436,NICO,saltpepper,energy,1
133,-49.68880796432495,1.2019972050825265,-12.302071753672283,14.706066163837338,NICO,saltpepper,energy,1
134,-49.00725367574981,1.201997199238084,-12.302071759518235,14.706066157994403,NICO,saltpepper,energy,1
135,-48.325699387174666,1.201997336024894,-12.30207162140308,14.706066293452867,NICO,saltpepper,energy,1
136,-47.64414509859952,1.2028257871206094,-12.301235423938264,14.706886998179483,NICO,saltpepper,energy,1
137,-46.96259081002438,1.2080887714885868,-12.29592348605177,14.712101029028943,NICO,saltpepper,energy,1
138,-46.28103652144923,1.2219744587740338,-12.281910776177556,14.725859693725623,NICO,saltpepper,energy,1
139,-45.59948223287409,1.2486710186221583,-12.254978701714679,14.752320738958995,NICO,saltpepper,energy,1
140,-44.917927944298945,1.2923666206781665,-12.210922317485077,14.795655558841409,NICO,saltpepper,energy,1
141,-44.2363736557238,1.3572221556474735,-12.145587820053898,14.860032131348845,NICO,saltpepper,energy,1
142,-43.55481936714866,1.443560282159826,-12.058716911441204,14.945837475760856,NICO,saltpepper,energy,1
143,-42.87326507857351,1.5439410955399164,-11.957867196207491,15.045749387287323,NICO,saltpepper,energy,1
144,-42.19171078999837,1.6499882562573285,-11.851500502532453,15.15147701504711,NICO,saltpepper,energy,1
145,-41.510156501423225,1.7533254247816459,-11.748025776701871,15.254676626265164,NICO,saltpepper,energy,1
146,-40.82860221284808,1.8455762615824551,-11.655797084189542,15.346949607354452,NICO,saltpepper,energy,1
147,-40.14704792427294,1.918510625180405,-11.582977009068115,15.419998259428924,NICO,saltpepper,energy,1
148,-39.4654936356978,1.9692058322065296,-11.532411587819011,15.470823252232071,NICO,saltpepper,energy,1
149,-38.783939347122654,2.00142381746928,-11.50029754234661,15.503145177285171,NICO,saltpepper,energy,1
150,-38.10238505854751,2.019352749162136,-11.482433673892594,15.521139172216866,NICO,saltpepper,energy,1
151,-37.42083076997237,2.0271807954785763,-11.474635654785418,15.528997245742572,NICO,saltpepper,energy,1
152,-36.739276481397226,2.02909612461208,-11.472727822537193,15.530920071761352,NICO,saltpepper,energy,1
153,-36.05772219282208,2.0299636559264047,-11.471859769850045,15.531787081702856,NICO,saltpepper,energy,1
154,-35.376167904246934,2.045261797388774,-11.456548398932693,15.54707199371024,NICO,saltpepper,energy,1
155,-34.69461361567179,2.0988958625387104,-11.402869292897872,15.600661017975291,NICO,saltpepper,energy,1
156,-34.01305932709665,2.2150032905671395,-11.286671505692102,15.71667808682638,NICO,saltpepper,energy,1
157,-33.331505038521506,2.4177215206649927,-11.083818946699964,15.919261988029948,NICO,saltpepper,energy,1
158,-32.64995074994636,2.731187992023193,-10.770203429615215,16.2325794136616,NICO,saltpepper,energy,1
159,-31.96839646137122,3.175219411546119,-10.326082208836798,16.676521031929035,NICO,saltpepper,energy,1
160,-31.28684217279607,3.733815837798311,-9.767556615805306,17.23518829140193,NICO,saltpepper,energy,1
161,-30.605287884220928,4.373267636927166,-9.128374044282058,17.87490931813639,NICO,saltpepper,energy,1
162,-29.923733595645785,5.0597393094149625,-8.442305603057541,18.561784221887468,NICO,saltpepper,energy,1
163,-29.242179307070643,5.75939535574397,-7.743031831140951,19.26182254262889,NICO,saltpepper,energy,1
164,-28.5606250184955,6.438400276396463,-7.064190823391849,19.940991376184776,NICO,saltpepper,energy,1
165,-27.879070729920358,7.066961238666004,-6.435449019947158,20.569371497279167,NICO,saltpepper,energy,1
166,-27.197516441345215,7.634583814182488,-5.867423087874531,21.136590716239507,NICO,saltpepper,energy,1
167,-26.515962152770072,8.136525689364941,-5.365064138524929,21.63811551725481,NICO,saltpepper,energy,1
168,-25.83440786419493,8.568045537611578,-4.933278244833337,22.069369320056495,NICO,saltpepper,energy,1
169,-25.15285357561978,8.92440203232063,-4.5768755683746125,22.425679633015875,NICO,saltpepper,energy,1
170,-24.471299287044637,9.200859052322755,-4.30055094256616,22.702269047211672,NICO,saltpepper,energy,1
171,-23.789744998469494,9.39712266235279,-4.104483539528918,22.8987288642345,NICO,saltpepper,energy,1
172,-23.10819070989435,9.525436211165154,-3.976344254550554,23.02721667688086,NICO,saltpepper,energy,1
173,-22.42663642131921,9.60023908932276,-3.90165974339077,23.102137922036288,NICO,saltpepper,energy,1
174,-21.745082132744066,9.635970687388522,-3.8659890477624774,23.13793042253952,NICO,saltpepper,energy,1
175,-21.063527844168924,9.647070395925354,-3.854908832542579,23.149049624393285,NICO,saltpepper,energy,1
176,-20.381973555593774,9.647916376001458,-3.854064350082597,23.14989710208551,NICO,saltpepper,energy,1
177,-19.70041926701863,9.64791593338633,-3.854064792698715,23.149896659471374,NICO,saltpepper,energy,1
178,-19.01886497844349,9.647915510816793,-3.8540652152690242,23.14989623690261,NICO,saltpepper,energy,1
179,-18.337310689868346,9.647915114494783,-3.854065611591629,23.149895840581195,NICO,saltpepper,energy,1
180,-17.655756401293203,9.64791475062222,-3.854065975464639,23.14989547670908,NICO,saltpepper,energy,1
181,-16.97420211271806,9.647914425401035,-3.8540663006861564,23.149895151488227,NICO,saltpepper,energy,1
182,-16.292647824142918,9.647914144839506,-3.854066581247938,23.14989487092695,NICO,saltpepper,energy,1
183,-15.611093535567775,9.647913909810669,-3.854066816276969,23.149894635898306,NICO,saltpepper,energy,1
184,-14.929539246992633,9.647913715642709,-3.854067010445073,23.14989444173049,NICO,saltpepper,energy,1
185,-14.247984958417483,9.647913557388087,-3.8540671686997943,23.149894283475966,NICO,saltpepper,energy,1
186,-13.56643066984234,9.647913430099255,-3.8540672959886955,23.149894156187205,NICO,saltpepper,energy,1
187,-12.884876381267198,9.647913328828666,-3.8540673972593265,23.149894054916658,NICO,saltpepper,energy,1
188,-12.203322092692055,9.647913248736605,-3.854067477351414,23.149893974824625,NICO,saltpepper,energy,1
189,-11.521767804116912,9.647913186330397,-3.8540675397576383,23.149893912418435,NICO,saltpepper,energy,1
190,-10.84021351554177,9.647913139033026,-3.854067587055015,23.149893865121065,NICO,saltpepper,energy,1
191,-10.158659226966627,9.64791310428497,-3.8540676218030647,23.149893830373006,NICO,saltpepper,energy,1
192,-9.477104938391477,9.647913079526724,-3.854067646561303,23.149893805614752,NICO,saltpepper,energy,1
193,-8.795550649816334,9.647913062198766,-3.8540676638892464,23.14989378828678,NICO,saltpepper,energy,1
194,-8.113996361241192,9.65001720498741,-3.851963606817913,23.15199801679273,NICO,saltpepper,energy,1
195,-7.432442072666049,9.670757386872754,-3.8312355569687835,23.172750330714294,NICO,saltpepper,energy,1
196,-6.7508877840909065,9.73271723362793,-3.7694340226826633,23.234868489938524,NICO,saltpepper,energy,1
197,-6.069333495515764,9.85850107517753,-3.644534109219231,23.361536259574294,NICO,saltpepper,energy,1
198,-5.387779206940621,10.070713241446152,-3.435521406244254,23.576947889136555,NICO,saltpepper,energy,1
199,-4.706224918365479,10.391958062358386,-3.123197615367488,23.90711374008426,NICO,saltpepper,energy,1
200,-72.18009948730469,-0.10019129390110193,-3.375772583460101,3.1753899956578975,NICO,smear,energy,1
201,-71.52737026021939,-0.04854029823366998,-3.232271421333282,3.1351908248659424,NICO,smear,energy,1
202,-70.87464103313407,0.0034479884193517846,-3.110834292815464,3.1177302696541673,NICO,smear,energy,1
203,-70.22191180604877,0.054551341945253976,-3.010647100757272,3.1197497846477797,NICO,smear,energy,1
204,-69.56918257896346,0.10354753823133078,-2.9289537193981885,3.1360487958608503,NICO,smear,energy,1
205,-68.91645335187816,0.14921435316487502,-2.8617672973643122,3.160196003694062,NICO,smear,energy,1
206,-68.26372412479284,0.19033092843087956,-2.804865225737896,3.185527082599655,NICO,smear,energy,1
207,-67.61099489770754,0.22607562332324152,-2.755060916131009,3.2072121627774925,NICO,smear,energy,1
208,-66.95826567062224,0.256578555791662,-2.7113496874807668,3.224506799064091,NICO,smear,energy,1
209,-66.30553644353694,0.28210864930013935,-2.674202299511758,3.2384195981120367,NICO,smear,energy,1
210,-65.65280721645162,0.3029348273126724,-2.6443689587561092,3.2502386133814536,NICO,smear,energy,1
211,-65.00007798936632,0.31932601329325844,-2.622103628429327,3.2607556550158434,NICO,smear,energy,1
212,-64.34734876228102,0.33155418320727087,-2.6068464674135403,3.269954833828082,NICO,smear,energy,1
213,-63.694619535195706,0.34005104646006873,-2.5971497316879373,3.2772518246080744,NICO,smear,energy,1
214,-63.041890308110396,0.3454832985350509,-2.591348223110118,3.2823148201802193,NICO,smear,energy,1
215,-62.389161081025094,0.34853644454214194,-2.5882238236098773,3.2852967126941612,NICO,smear,energy,1
216,-61.73643185393979,0.3498959895912669,-2.586864112320403,3.2866560915029366,NICO,smear,energy,1
217,-61.08370262685448,0.35024743879235043,-2.586515783813116,3.287010661397817,NICO,smear,energy,1
218,-60.43097339976917,0.3502593445005317,-2.586504006589884,3.287022695590947,NICO,smear,energy,1
219,-59.77824417268387,0.35025934359062183,-2.5865040075004373,3.2870226946816814,NICO,smear,energy,1
220,-59.12551494559857,0.3502593424138023,-2.5865040086778794,3.2870226935054845,NICO,smear,energy,1
221,-58.47278571851326,0.3502593408597319,-2.586504010232556,3.2870226919520196,NICO,smear,energy,1
222,-57.82005649142795,0.35025933881806887,-2.5865040122748075,3.2870226899109456,NICO,smear,energy,1
223,-57.167327264342646,0.35025933617847205,-2.5865040149149787,3.287022687271923,NICO,smear,energy,1
224,-56.514598037257336,0.35025933283957533,-2.5865040182544363,3.287022683933587,NICO,smear,energy,1
225,-55.86186881017203,0.3502593287907942,-2.5865040223037647,3.287022679885353,NICO,smear,energy,1
226,-55.209139583086724,0.35025932407425475,-2.5865040270208346,3.2870226751693443,NICO,smear,energy,1
227,-54.55641035600142,0.3502593187327335,-2.586504032362867,3.287022669828334,NICO,smear,energy,1
228,-53.90368112891611,0.3502593128090064,-2.586504038287082,3.2870226639050952,NICO,smear,energy,1
229,-53.2509519018308,0.35025930634584923,-2.5865040447507033,3.287022657442402,NICO,smear,energy,1
230,-52.5982226747455,0.35025929939964273,-2.5865040516973457,3.287022650496631,NICO,smear,energy,1
231,-51.9454934476602,0.3502592921044369,-2.586504058992953,3.287022643201827,NICO,smear,energy,1
232,-51.29276422057489,0.350259284621801,-2.5865040664759475,3.28702263571955,NICO,smear,energy,1
233,-50.64003499348958,0.35025927711333665,-2.5865040739847216,3.287022628211395,NICO,smear,energy,1
234,-49.987305766404276,0.35025926974064586,-2.5865040813576643,3.2870226208389557,NICO,smear,energy,1
235,-49.334576539318974,0.35025926278462766,-2.5865040880961456,3.287022613665401,NICO,smear,energy,1
236,-48.681847312233664,0.35025995179178593,-2.586502130293293,3.2870220338768643,NICO,smear,energy,1
237,-48.029118085148355,0.3502643649318866,-2.586489691934706,3.287018421798479,NICO,smear,energy,1
238,-47.37638885806305,0.3502760190170973,-2.586457155906044,3.2870091939402384,NICO,smear,energy,1
239,-46.72365963097775,0.3502984308595854,-2.58639578440269,3.2869926461218606,NICO,smear,energy,1
240,-46.07093040389244,0.3503351172715187,-2.586298703284124,3.286968937827161,NICO,smear,energy,1
241,-45.41820117680713,0.3503895721588409,-2.5861623268157814,3.2869414711334635,NICO,smear,energy,1
242,-44.76547194972183,0.3504620664502394,-2.5859950904725837,3.2869192233730624,NICO,smear,energy,1
243,-44.11274272263652,0.35054635282212077,-2.5858212083330097,3.2869139139772514,NICO,smear,energy,1
244,-43.46001349555121,0.3506353976231806,-2.5856615207662705,3.286932316012632,NICO,smear,energy,1
245,-42.80728426846591,0.35072216720211463,-2.585529647381528,3.2869739817857573,NICO,smear,energy,1
246,-42.154555041380604,0.350799627907619,-2.585431714092985,3.287030969908223,NICO,smear,energy,1
247,-41.501825814295294,0.3508608688500101,-2.585367503262539,3.287089240962559,NICO,smear,energy,1
248,-40.849096587209985,0.3509034357801309,-2.5853297472264622,3.287136618786724,NICO,smear,energy,1
249,-40.19636736012468,0.35093048748234373,-2.585308683291072,3.2871696582557597,NICO,smear,energy,1
250,-39.54363813303937,0.35094554064661004,-2.5852979485093988,3.2871890298026187,NICO,smear,energy,1
251,-38.89090890595407,0.3509521119628918,-2.5852934838445973,3.287197707770381,NICO,smear,energy,1
252,-38.23817967886876,0.3509537181211507,-2.5852924136081876,3.287199849850489,NICO,smear,energy,1
253,-37.58545045178346,0.3509537565075842,-2.5852923889623716,3.28719990197754,NICO,smear,energy,1
254,-36.93272122469815,0.35095375346745605,-2.5852923920025406,3.2871998989374527,NICO,smear,energy,1
255,-36.279991997612846,0.35095374977555854,-2.5852923956944727,3.28719989524559,NICO,smear,energy,1
256,-35.62726277052754,0.35095374528549245,-2.585292400184567,3.287199890755552,NICO,smear,energy,1
257,-34.974533543442234,0.35095373985085887,-2.5852924056192235,3.287199885320941,NICO,smear,energy,1
258,-34.321804316356925,0.35095373332525887,-2.5852924121448417,3.2871998787953594,NICO,smear,energy,1
259,-33.66907508927162,0.3509537255712641,-2.5852924198988503,3.2871998710413783,NICO,smear,energy,1
260,-33.01634586218631,0.35095371652581037,-2.585292428944313,3.2871998619959335,NICO,smear,energy,1
261,-32.36361663510101,0.3509537061626025,-2.585292439307526,3.287199851632731,NICO,smear,energy,1
262,-31.7108874080157,0.35095369445560726,-2.5852924510145225,3.287199839925737,NICO,smear,energy,1
263,-31.0581581809304,0.35095368137879074,-2.5852924640913364,3.287199826848918,NICO,smear,energy,1
264,-30.40542895384509,0.35095366690611934,-2.585292478564001,3.2871998123762394,NICO,smear,energy,1
265,-29.75269972675978,0.35095365106652393,-2.5852924944035856,3.2871997965366333,NICO,smear,energy,1
266,-29.099970499674477,0.35095363415131664,-2.5852925113187775,3.287199779621411,NICO,smear,energy,1
267,-28.447241272589167,0.350953616530016,-2.58529252894006,3.287199762000092,NICO,smear,energy,1
268,-27.794512045503865,0.35095359857215397,-2.5852925468979002,3.2871997440422085,NICO,smear,energy,1
269,-27.141782818418555,0.35095358064726206,-2.585292564822767,3.287199726117291,NICO,smear,energy,1
