,feature,monotonic_pred_loss,monotonic_pred_loss_lower,monotonic_pred_loss_upper,Dataset,train_shift,feature_name,sample_size
52,191.6732282397723,3.8336306911256566,1.5651108820214876,6.1021505002298255,Office31,brightness,cross_entropy,16
53,192.67751738037725,3.833630694435844,1.565110885332483,6.102150503539205,Office31,brightness,cross_entropy,16
54,193.6818065209822,3.8336306975081937,1.5651108884058225,6.102150506610565,Office31,brightness,cross_entropy,16
55,194.6860956615872,3.833630700344959,1.5651108912437497,6.102150509446168,Office31,brightness,cross_entropy,16
56,195.69038480219214,3.8336307029490873,1.565110893849206,6.1021505120489685,Office31,brightness,cross_entropy,16
57,196.69467394279712,3.8336307053235257,1.565110896225129,6.102150514421922,Office31,brightness,cross_entropy,16
58,197.69896308340208,3.8336307074712215,1.5651108983744595,6.102150516567983,Office31,brightness,cross_entropy,16
59,198.70325222400703,3.8336307093952597,1.5651109003002746,6.1021505184902445,Office31,brightness,cross_entropy,16
60,199.70754136461198,3.8336307110998753,1.5651109020068108,6.102150520192939,Office31,brightness,cross_entropy,16
61,200.71183050521697,3.833630712589869,1.5651109034988746,6.102150521680864,Office31,brightness,cross_entropy,16
62,201.71611964582192,3.83363071387005,1.56511090478128,6.10215052295882,Office31,brightness,cross_entropy,16
63,202.7204087864269,3.833630714945223,1.565110905858837,6.102150524031609,Office31,brightness,cross_entropy,16
64,203.72469792703185,3.8336307158201954,1.5651109067363587,6.102150524904032,Office31,brightness,cross_entropy,16
65,204.7289870676368,3.833142666284208,1.5646277049357318,6.101657627632684,Office31,brightness,cross_entropy,16
66,205.73327620824176,3.829348719772761,1.5608670867663927,6.097830352779129,Office31,brightness,cross_entropy,16
67,206.73756534884674,3.818736606709561,1.5503071994622961,6.087166013956827,Office31,brightness,cross_entropy,16
68,207.74185448945173,3.7977939383654298,1.529290371884085,6.066297504846775,Office31,brightness,cross_entropy,16
69,208.74614363005668,3.763008326011188,1.493861804421981,6.032154847600395,Office31,brightness,cross_entropy,16
70,209.75043277066163,3.710869261572381,1.4395452010701493,5.982193322074613,Office31,brightness,cross_entropy,16
71,210.75472191126659,3.639471140699512,1.3628931417555026,5.916049139643521,Office31,brightness,cross_entropy,16
72,211.75901105187157,3.5514379159454457,1.2652926353058431,5.837583196585048,Office31,brightness,cross_entropy,16
73,212.76330019247652,3.450186941074677,1.1498122477464392,5.7505616344029145,Office31,brightness,cross_entropy,16
74,213.7675893330815,3.3391355698516887,1.0205805150181044,5.657690624685273,Office31,brightness,cross_entropy,16
75,214.77187847368646,3.221701156040974,0.8826303520974306,5.560771959984518,Office31,brightness,cross_entropy,16
76,215.7761676142914,3.1012910690922837,0.7413895351189232,5.461192603065644,Office31,brightness,cross_entropy,16
77,216.78045675489636,2.980502111847603,0.6004451874428773,5.360559036252329,Office31,brightness,cross_entropy,16
78,217.78474589550135,2.8605351201993896,0.4602129185917865,5.260857321806993,Office31,brightness,cross_entropy,16
79,218.7890350361063,2.74245290687316,0.3208537252813728,5.164052088464947,Office31,brightness,cross_entropy,16
80,219.79332417671128,2.6273182845944114,0.18300560668733423,5.071630962501489,Office31,brightness,cross_entropy,16
81,220.79761331731623,2.516194066088662,0.04803060332815834,4.984357528849166,Office31,brightness,cross_entropy,16
82,221.8019024579212,2.410126291387335,-0.08198799646858923,4.9022405792432595,Office31,brightness,cross_entropy,16
83,222.80619159852614,2.309716229296167,-0.2053954234772224,4.824827882069556,Office31,brightness,cross_entropy,16
84,223.81048073913112,2.2150848992161203,-0.3215336153414481,4.751703413773688,Office31,brightness,cross_entropy,16
85,224.81476987973608,2.1263294391145995,-0.42993047103775384,4.682589349266953,Office31,brightness,cross_entropy,16
86,225.81905902034106,2.043546986958998,-0.5302705582678695,4.617364532185865,Office31,brightness,cross_entropy,16
87,226.823348160946,1.966834680716721,-0.6224461502314329,4.556115511664875,Office31,brightness,cross_entropy,16
88,227.82763730155096,1.896261272201524,-0.7067117976233415,4.499234342026389,Office31,brightness,cross_entropy,16
89,228.83192644215592,1.831540888912591,-0.7845982130771474,4.44767999090233,Office31,brightness,cross_entropy,16
90,229.8362155827609,1.772146599976014,-0.8585977145643158,4.402890914516344,Office31,brightness,cross_entropy,16
91,230.84050472336588,1.717546867899422,-0.9314132876393175,4.366507023438161,Office31,brightness,cross_entropy,16
92,231.84479386397084,1.6672101551904386,-1.0057768607922166,4.340197171173093,Office31,brightness,cross_entropy,16
93,232.8490830045758,1.620604924356687,-1.0842829323944279,4.325492781107801,Office31,brightness,cross_entropy,16
94,233.85337214518074,1.5772072948356908,-1.169225217393625,4.323639807065007,Office31,brightness,cross_entropy,16
95,234.8576612857857,1.536545887936714,-1.2624350971515697,4.335526873024998,Office31,brightness,cross_entropy,16
96,235.86195042639068,1.4981713470137603,-1.365260836418767,4.3616035304462875,Office31,brightness,cross_entropy,16
97,236.86623956699566,1.4616343907623457,-1.4785496213745315,4.401818402899223,Office31,brightness,cross_entropy,16
98,237.8705287076006,1.426485737877987,-1.6026410891344394,4.455612564890413,Office31,brightness,cross_entropy,16
99,238.87481784820557,1.3922761070561982,-1.7374001594339614,4.521952373546358,Office31,brightness,cross_entropy,16
100,155.5903606414795,2.337271172114482,1.1025196404974849,3.5720227037314793,Office31,contrast,cross_entropy,16
101,156.54675870953184,2.337271172065785,1.1025196404488513,3.572022703682719,Office31,contrast,cross_entropy,16
102,157.5031567775842,2.3372711720060484,1.1025196403891984,3.572022703622898,Office31,contrast,cross_entropy,16
103,158.45955484563655,2.337271171936845,1.102519640320104,3.572022703553586,Office31,contrast,cross_entropy,16
104,159.4159529136889,2.3372711718597463,1.1025196402431452,3.5720227034763474,Office31,contrast,cross_entropy,16
105,160.37235098174125,2.337271171776325,1.1025196401599,3.57202270339275,Office31,contrast,cross_entropy,16
106,161.3287490497936,2.3372711716881516,1.1025196400719441,3.5720227033043592,Office31,contrast,cross_entropy,16
107,162.28514711784595,2.3372711715968206,1.1025196399808823,3.5720227032127587,Office31,contrast,cross_entropy,16
108,163.2415451858983,2.3372711715039713,1.102519639888375,3.5720227031195675,Office31,contrast,cross_entropy,16
109,164.19794325395063,2.3372711714112513,1.1025196397960932,3.572022703026409,Office31,contrast,cross_entropy,16
110,165.15434132200298,2.3372711713203094,1.1025196397057084,3.5720227029349103,Office31,contrast,cross_entropy,16
111,166.11073939005533,2.3372711712327927,1.1025196396188912,3.572022702846694,Office31,contrast,cross_entropy,16
112,167.06713745810768,2.337271171150341,1.1025196395373043,3.5720227027633777,Office31,contrast,cross_entropy,16
113,168.02353552616003,2.3372711710741583,1.102519639462202,3.572022702686114,Office31,contrast,cross_entropy,16
114,168.97993359421238,2.337271171004812,1.1025196393942391,3.572022702615385,Office31,contrast,cross_entropy,16
115,169.93633166226473,2.337271170942816,1.1025196393340209,3.5720227025516107,Office31,contrast,cross_entropy,16
116,170.8927297303171,2.337271170888685,1.1025196392821528,3.572022702495217,Office31,contrast,cross_entropy,16
117,171.84912779836944,2.337271170842933,1.10251963923924,3.572022702446626,Office31,contrast,cross_entropy,16
118,172.8055258664218,2.33727302324845,1.1025235401388673,3.5720225063580324,Office31,contrast,cross_entropy,16
119,173.76192393447414,2.337315832681446,1.1026134891312231,3.5720181762316683,Office31,contrast,cross_entropy,16
120,174.7183220025265,2.3374732038691644,1.1029408446784579,3.5720055630598706,Office31,contrast,cross_entropy,16
121,175.67472007057884,2.3378200425683335,1.10364396727605,3.5719961178606168,Office31,contrast,cross_entropy,16
122,176.6311181386312,2.338431254535684,1.1048215243471642,3.572040984724204,Office31,contrast,cross_entropy,16
123,177.58751620668352,2.3393817455279446,1.1064965907513358,3.5722669003045535,Office31,contrast,cross_entropy,16
124,178.54391427473587,2.3407724439291733,1.108590624376393,3.5729542634819538,Office31,contrast,cross_entropy,16
125,179.50031234278822,2.3429674710967294,1.111147598413063,3.574787343780396,Office31,contrast,cross_entropy,16
126,180.45671041084057,2.346483771085973,1.1144826270547967,3.578484915117149,Office31,contrast,cross_entropy,16
127,181.41310847889292,2.351840170376117,1.119180346971945,3.584499993780289,Office31,contrast,cross_entropy,16
128,182.36950654694527,2.3595554954463744,1.126085268174015,3.5930257227187337,Office31,contrast,cross_entropy,16
129,183.32590461499763,2.37014857277596,1.1362054165072522,3.6040917290446677,Office31,contrast,cross_entropy,16
130,184.28230268304998,2.3839342957783867,1.150268805277632,3.6175997862791416,Office31,contrast,cross_entropy,16
131,185.23870075110233,2.4000632964420157,1.1672992988764117,3.63282729400762,Office31,contrast,cross_entropy,16
132,186.19509881915468,2.4172736879286814,1.1856379333033458,3.648909442554017,Office31,contrast,cross_entropy,16
133,187.15149688720703,2.434303100003322,1.2036532344211341,3.6649529655855098,Office31,contrast,cross_entropy,16
134,188.10789495525938,2.449889162430876,1.2198630546407925,3.6799152702209597,Office31,contrast,cross_entropy,16
135,189.06429302331173,2.462769570483037,1.2329811741714443,3.69255796679463,Office31,contrast,cross_entropy,16
136,190.02069109136409,2.4720637928140095,1.242267643954055,3.701859941673964,Office31,contrast,cross_entropy,16
137,190.97708915941644,2.4781721517067132,1.2482874019473564,3.70805690146607,Office31,contrast,cross_entropy,16
138,191.9334872274688,2.4817632851226468,1.2517955364940672,3.711731033751226,Office31,contrast,cross_entropy,16
139,192.88988529552114,2.4835058310233102,1.2534895623719404,3.7135220996746803,Office31,contrast,cross_entropy,16
140,193.8462833635735,2.4840684273702,1.2540353431270952,3.7141015116133045,Office31,contrast,cross_entropy,16
141,194.80268143162584,2.4841182604378442,1.2540836596289764,3.714152861246712,Office31,contrast,cross_entropy,16
142,195.7590794996782,2.4841182596073264,1.2540836587968547,3.714152860417798,Office31,contrast,cross_entropy,16
143,196.71547756773052,2.4841182585858372,1.2540836577738876,3.714152859397787,Office31,contrast,cross_entropy,16
144,197.67187563578287,2.4841182573887464,1.2540836565754332,3.7141528582020595,Office31,contrast,cross_entropy,16
145,198.62827370383522,2.484118256031419,1.2540836552168462,3.7141528568459914,Office31,contrast,cross_entropy,16
146,199.58467177188757,2.4841182545292195,1.2540836537134805,3.7141528553449588,Office31,contrast,cross_entropy,16
147,200.54106983993992,2.484118252897766,1.2540836520809426,3.714152853714589,Office31,contrast,cross_entropy,16
148,201.49746790799227,2.4841182511617013,1.2540836503438688,3.7141528519795335,Office31,contrast,cross_entropy,16
149,202.45386597604463,2.4841182493570435,1.2540836485382736,3.7141528501758136,Office31,contrast,cross_entropy,16
150,203.41026404409698,2.4841182475205374,1.2540836467008984,3.7141528483401762,Office31,contrast,cross_entropy,16
151,204.36666211214933,2.484118245688925,1.254083644868482,3.714152846509368,Office31,contrast,cross_entropy,16
152,205.32306018020168,2.484118243898948,1.2540836430777642,3.7141528447201324,Office31,contrast,cross_entropy,16
153,206.27945824825403,2.484118242185975,1.2540836413641097,3.71415284300784,Office31,contrast,cross_entropy,16
154,207.23585631630635,2.4841182405637756,1.2540836397412856,3.714152841386266,Office31,contrast,cross_entropy,16
155,208.1922543843587,2.4841182390289727,1.2540836382059133,3.714152839852032,Office31,contrast,cross_entropy,16
156,209.14865245241106,2.4841182375777207,1.2540836367541452,3.7141528384012963,Office31,contrast,cross_entropy,16
157,210.1050505204634,2.4841182362061702,1.2540836353821299,3.714152837030211,Office31,contrast,cross_entropy,16
158,211.06144858851576,2.4841182349104733,1.2540836340860178,3.7141528357349287,Office31,contrast,cross_entropy,16
159,212.0178466565681,2.4841182336864955,1.254083632861672,3.714152834511319,Office31,contrast,cross_entropy,16
160,212.97424472462046,2.484118232527727,1.2540836317025803,3.7141528333528733,Office31,contrast,cross_entropy,16
161,213.9306427926728,2.484118231426483,1.254083630601055,3.714152832251911,Office31,contrast,cross_entropy,16
162,214.88704086072516,2.48411823037507,1.2540836295493998,3.7141528312007406,Office31,contrast,cross_entropy,16
163,215.84343892877752,2.4841182293657953,1.2540836285399182,3.714152830191672,Office31,contrast,cross_entropy,16
164,216.79983699682987,2.4841182283909666,1.2540836275649152,3.714152829217018,Office31,contrast,cross_entropy,16
165,217.75623506488222,2.484118227443695,1.2540836266174995,3.7141528282698903,Office31,contrast,cross_entropy,16
166,218.71263313293457,2.4841182265209385,1.2540836256946266,3.7141528273472506,Office31,contrast,cross_entropy,16
167,219.66903120098692,2.4841182256208,1.254083624794397,3.7141528264472026,Office31,contrast,cross_entropy,16
168,220.62542926903927,2.4841182247413824,1.254083623914912,3.7141528255678526,Office31,contrast,cross_entropy,16
169,221.58182733709162,2.4841182238807895,1.2540836230542733,3.7141528247073055,Office31,contrast,cross_entropy,16
170,222.53822540514398,2.4841182230371257,1.2540836222105833,3.7141528238636683,Office31,contrast,cross_entropy,16
171,223.49462347319633,2.4841182222094917,1.2540836213829412,3.7141528230360423,Office31,contrast,cross_entropy,16
172,224.45102154124868,2.4841182213998056,1.2540836205732628,3.7141528222263487,Office31,contrast,cross_entropy,16
173,225.40741960930103,2.4841182206104775,1.254083619783958,3.714152821436997,Office31,contrast,cross_entropy,16
174,226.36381767735338,2.4841182198439182,1.2540836190174358,3.7141528206704004,Office31,contrast,cross_entropy,16
175,227.32021574540573,2.4841182191025366,1.2540836182761042,3.714152819928969,Office31,contrast,cross_entropy,16
176,228.27661381345806,2.484118218388702,1.254083617562331,3.7141528192150726,Office31,contrast,cross_entropy,16
177,229.2330118815104,2.4841182177013494,1.2540836168750513,3.714152818527648,Office31,contrast,cross_entropy,16
178,230.18940994956276,2.484118217033509,1.2540836162072935,3.7141528178597243,Office31,contrast,cross_entropy,16
179,231.1458080176151,2.484118216377622,1.2540836155514996,3.7141528172037446,Office31,contrast,cross_entropy,16
180,232.10220608566746,2.484118215726135,1.2540836149001156,3.7141528165521542,Office31,contrast,cross_entropy,16
181,233.0586041537198,2.484118215071488,1.2540836142455811,3.7141528158973944,Office31,contrast,cross_entropy,16
182,234.01500222177216,2.4841182144064775,1.2540836135806932,3.7141528152322616,Office31,contrast,cross_entropy,16
183,234.97140028982452,2.484118213733216,1.254083612907565,3.714152814558867,Office31,contrast,cross_entropy,16
184,235.92779835787687,2.484118213063877,1.2540836122383734,3.7141528138893802,Office31,contrast,cross_entropy,16
185,236.8841964259292,2.484118212411133,1.2540836115857956,3.7141528132364705,Office31,contrast,cross_entropy,16
186,237.84059449398154,2.484118211787659,1.2540836109625089,3.7141528126128094,Office31,contrast,cross_entropy,16
187,238.7969925620339,2.4841182112061277,1.25408361038119,3.7141528120310654,Office31,contrast,cross_entropy,16
188,239.75339063008624,2.4841191901977155,1.2540849140455579,3.714153466349873,Office31,contrast,cross_entropy,16
189,240.7097886981386,2.4841343652835817,1.2541020762353015,3.714166654331862,Office31,contrast,cross_entropy,16
190,241.66618676619095,2.4841852711649284,1.2541178938234927,3.7142526485063643,Office31,contrast,cross_entropy,16
191,242.6225848342433,2.484293601503136,1.2539374817448625,3.7146497212614094,Office31,contrast,cross_entropy,16
192,243.57898290229565,2.484481049959585,1.252937942997529,3.716024156921641,Office31,contrast,cross_entropy,16
193,244.535380970348,2.4847693101956567,1.249706772855402,3.7198318475359113,Office31,contrast,cross_entropy,16
194,245.49177903840035,2.485211301829124,1.2417165023755874,3.7287061012826603,Office31,contrast,cross_entropy,16
195,246.4481771064527,2.486074053941876,1.2261020805016594,3.746046027382093,Office31,contrast,cross_entropy,16
196,247.40457517450506,2.487714404379597,1.2003736337367679,3.775055175022426,Office31,contrast,cross_entropy,16
197,248.3609732425574,2.490489498240458,1.1628522940797978,3.818126702401118,Office31,contrast,cross_entropy,16
198,249.31737131060976,2.4947564806226272,1.1130952836967527,3.8764176775485018,Office31,contrast,cross_entropy,16
199,250.2737693786621,2.500872496624277,1.0520432360240335,3.9497017572245205,Office31,contrast,cross_entropy,16
200,143.24141216278076,4.609374060858917,3.5073117100394393,5.711436411678394,Office31,dslr,cross_entropy,16
201,144.20740615960324,4.595729599523111,3.5215808211731323,5.669878377873089,Office31,dslr,cross_entropy,16
202,145.1734001564257,4.583998299067335,3.531385981153461,5.6366106169812085,Office31,dslr,cross_entropy,16
203,146.1393941532482,4.574097413344402,3.536684362941887,5.611510463746917,Office31,dslr,cross_entropy,16
204,147.10538815007067,4.565944196207123,3.5380250422224897,5.593863350191757,Office31,dslr,cross_entropy,16
205,148.07138214689311,4.559455901508316,3.536457068072831,5.5824547349438,Office31,dslr,cross_entropy,16
206,149.0373761437156,4.55454962076078,3.5333418830159813,5.575757358505579,Office31,dslr,cross_entropy,16
207,150.00337014053807,4.551094994093604,3.530037238513831,5.572152749673377,Office31,dslr,cross_entropy,16
208,150.96936413736054,4.548848534699151,3.5273897932417935,5.570307276156509,Office31,dslr,cross_entropy,16
209,151.93535813418302,4.547550257214676,3.525680812458159,5.569419701971194,Office31,dslr,cross_entropy,16
210,152.9013521310055,4.546940176277437,3.524832512410316,5.569047840144559,Office31,dslr,cross_entropy,16
211,153.86734612782797,4.546758306524688,3.5245740372937004,5.568942575755676,Office31,dslr,cross_entropy,16
212,154.83334012465045,4.546717787220805,3.5245288952062586,5.568906679235352,Office31,dslr,cross_entropy,16
213,155.7993341214729,4.5451254042059634,3.5229589888801103,5.567291819531817,Office31,dslr,cross_entropy,16
214,156.76532811829537,4.538219037300889,3.5161454229120492,5.560292651689729,Office31,dslr,cross_entropy,16
215,157.73132211511785,4.5220709592832575,3.50018461302424,5.543957305542275,Office31,dslr,cross_entropy,16
216,158.69731611194032,4.492753442930749,3.471100643497869,5.51440624236363,Office31,dslr,cross_entropy,16
217,159.6633101087628,4.446338761021039,3.4247748266326217,5.467902695409457,Office31,dslr,cross_entropy,16
218,160.62930410558528,4.379023402645817,3.356979965001626,5.401066840290008,Office31,dslr,cross_entropy,16
219,161.59529810240775,4.289501814596976,3.2658404039143694,5.313163225279583,Office31,dslr,cross_entropy,16
220,162.56129209923023,4.178781866019454,3.152045385953925,5.205518346084983,Office31,dslr,cross_entropy,16
221,163.5272860960527,4.04795866714567,3.0168236842167153,5.079093650074624,Office31,dslr,cross_entropy,16
222,164.49328009287515,3.8981273282080497,2.8618818080310815,4.934372848385018,Office31,dslr,cross_entropy,16
223,165.45927408969763,3.730382959439004,2.68928081051118,4.771485108366828,Office31,dslr,cross_entropy,16
224,166.4252680865201,3.5462274013823785,2.501528065808574,4.590926736956183,Office31,dslr,cross_entropy,16
225,167.39126208334258,3.3512761668347495,2.3044890463397874,4.398063287329712,Office31,dslr,cross_entropy,16
226,168.35725608016506,3.1535333676669413,2.105954430065914,4.201112305267968,Office31,dslr,cross_entropy,16
227,169.32325007698753,2.961032537791986,1.9138277383735829,4.008237337210389,Office31,dslr,cross_entropy,16
228,170.28924407381,2.781807211122915,1.7362005013508173,3.8274139208950126,Office31,dslr,cross_entropy,16
229,171.25523807063246,2.623890921572761,1.581310687266468,3.666471155879054,Office31,dslr,cross_entropy,16
230,172.22123206745493,2.493980504348759,1.4559150007143793,3.5320460079831384,Office31,dslr,cross_entropy,16
231,173.1872260642774,2.391141532239452,1.3582985380405967,3.423984526438307,Office31,dslr,cross_entropy,16
232,174.1532200610999,2.3117356840883665,1.2837809374724873,3.3396904307042456,Office31,dslr,cross_entropy,16
233,175.11921405792236,2.2521214702680243,1.2279369150903585,3.27630602544569,Office31,dslr,cross_entropy,16
234,176.08520805474484,2.2086574011509454,1.186781298089625,3.230533504212266,Office31,dslr,cross_entropy,16
235,177.05120205156732,2.177702057740709,1.1568065388682796,3.198597576613139,Office31,dslr,cross_entropy,16
236,178.0171960483898,2.156025658848908,1.1352813417445249,3.176769975953291,Office31,dslr,cross_entropy,16
237,178.98319004521227,2.1417794723708914,1.1208774633060712,3.162681481435712,Office31,dslr,cross_entropy,16
238,179.94918404203474,2.1334040710169733,1.1123142148346035,3.154493927199343,Office31,dslr,cross_entropy,16
239,180.9151780388572,2.1293400274974683,1.1081336485954585,3.150546406399478,Office31,dslr,cross_entropy,16
240,181.88117203567967,2.128027914522692,1.106780376116951,3.1492754529284332,Office31,dslr,cross_entropy,16
241,182.84716603250214,2.127911690492163,1.1066604229842691,3.149162958000057,Office31,dslr,cross_entropy,16
242,183.81316002932462,2.1279116908564877,1.1066604233459103,3.1491629583670653,Office31,dslr,cross_entropy,16
243,184.7791540261471,2.1279116912500085,1.1066604237369722,3.1491629587630445,Office31,dslr,cross_entropy,16
244,185.74514802296957,2.127911691669224,1.1066604241539266,3.1491629591845207,Office31,dslr,cross_entropy,16
245,186.71114201979202,2.1279116921106316,1.1066604245932465,3.1491629596280166,Office31,dslr,cross_entropy,16
246,187.6771360166145,2.1279116925707324,1.1066604250514065,3.1491629600900586,Office31,dslr,cross_entropy,16
247,188.64313001343697,2.1279116930461086,1.106660425524963,3.149162960567254,Office31,dslr,cross_entropy,16
248,189.60912401025945,2.127911693536382,1.1066604260135233,3.149162961059241,Office31,dslr,cross_entropy,16
249,190.57511800708193,2.127911694045005,1.106660426520536,3.1491629615694743,Office31,dslr,cross_entropy,16
250,191.5411120039044,2.1279116945756713,1.106660427049693,3.1491629621016495,Office31,dslr,cross_entropy,16
251,192.50710600072688,2.1279116951320773,1.1066604276046883,3.1491629626594664,Office31,dslr,cross_entropy,16
252,193.47309999754935,2.127911695717917,1.1066604281892136,3.1491629632466207,Office31,dslr,cross_entropy,16
253,194.43909399437183,2.1279116963364304,1.106660428806507,3.149162963866354,Office31,dslr,cross_entropy,16
254,195.4050879911943,2.127911696983725,1.1066604294526725,3.149162964514778,Office31,dslr,cross_entropy,16
255,196.37108198801675,2.1279116976502426,1.106660430118149,3.1491629651823363,Office31,dslr,cross_entropy,16
256,197.33707598483923,2.127911698326268,1.106660430793218,3.1491629658593183,Office31,dslr,cross_entropy,16
257,198.3030699816617,2.127911699002089,1.1066604314681636,3.149162966536015,Office31,dslr,cross_entropy,16
258,199.26906397848418,2.127911699667991,1.1066604321332671,3.1491629672027153,Office31,dslr,cross_entropy,16
259,200.23505797530666,2.127911700315114,1.1066604327796659,3.149162967850562,Office31,dslr,cross_entropy,16
260,201.20105197212914,2.1279117009416777,1.106660433405578,3.1491629684777775,Office31,dslr,cross_entropy,16
261,202.16704596895158,2.1279117015494022,1.1066604340127222,3.149162969086082,Office31,dslr,cross_entropy,16
262,203.13303996577406,2.1279117021400307,1.10666043460284,3.1491629696772216,Office31,dslr,cross_entropy,16
