Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.1466346153846154,0.9248798076923077,0.5357572115384616
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.17500000000000002,ind_val,hue,0.17500000000000002,0.16706730769230768,0.9248798076923077,0.5459735576923077
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.2,ind_val,hue,0.2,0.17127403846153846,0.9248798076923077,0.5480769230769231
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.225,ind_val,hue,0.225,0.17668269230769232,0.9248798076923077,0.55078125
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.25,ind_val,hue,0.25,0.19591346153846154,0.9248798076923077,0.5603966346153846
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.275,ind_val,hue,0.275,0.17487980769230768,0.9248798076923077,0.5498798076923077
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.30000000000000004,ind_val,hue,0.30000000000000004,0.18389423076923078,0.9248798076923077,0.5543870192307693
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.325,ind_val,hue,0.325,0.1658653846153846,0.9248798076923077,0.5453725961538461
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.35000000000000003,ind_val,hue,0.35000000000000003,0.15685096153846154,0.9248798076923077,0.5408653846153846
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.375,ind_val,hue,0.375,0.14723557692307693,0.9248798076923077,0.5360576923076923
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.4,ind_val,hue,0.4,0.1484375,0.9248798076923077,0.5366586538461539
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.42500000000000004,ind_val,hue,0.42500000000000004,0.15204326923076922,0.9248798076923077,0.5384615384615384
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.45,ind_val,hue,0.45,0.1700721153846154,0.9248798076923077,0.5474759615384616
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.47500000000000003,ind_val,hue,0.47500000000000003,0.16165865384615385,0.9248798076923077,0.5432692307692308
CCT,kNN,val_optimal,OoD Val,ind_test,hue_0.5,ind_val,hue,0.5,0.171875,0.9248798076923077,0.5483774038461539
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.025,ind_val,multnoise,0.025,0.051682692307692304,0.9248798076923077,0.48828125
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.05,ind_val,multnoise,0.05,0.05588942307692308,0.9248798076923077,0.4903846153846154
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.07500000000000001,ind_val,multnoise,0.07500000000000001,0.06670673076923077,0.9248798076923077,0.4957932692307692
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.1,ind_val,multnoise,0.1,0.12620192307692307,0.9248798076923077,0.5255408653846154
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.125,ind_val,multnoise,0.125,0.2734375,0.9248798076923077,0.5991586538461539
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.15000000000000002,ind_val,multnoise,0.15000000000000002,0.4561298076923077,0.9248798076923077,0.6905048076923077
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.17500000000000002,ind_val,multnoise,0.17500000000000002,0.6075721153846154,0.9248798076923077,0.7662259615384616
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.2,ind_val,multnoise,0.2,0.7385817307692307,0.9248798076923077,0.8317307692307692
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.225,ind_val,multnoise,0.225,0.8347355769230769,0.9248798076923077,0.8798076923076923
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.8876201923076923,0.9248798076923077,0.90625
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.275,ind_val,multnoise,0.275,0.9230769230769231,0.9248798076923077,0.9239783653846154
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.30000000000000004,ind_val,multnoise,0.30000000000000004,0.9537259615384616,0.9248798076923077,0.9393028846153846
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.325,ind_val,multnoise,0.325,0.9693509615384616,0.9248798076923077,0.9471153846153846
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.35000000000000003,ind_val,multnoise,0.35000000000000003,0.9831730769230769,0.9248798076923077,0.9540264423076923
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.375,ind_val,multnoise,0.375,0.9915865384615384,0.9248798076923077,0.9582331730769231
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.4,ind_val,multnoise,0.4,0.9951923076923077,0.9248798076923077,0.9600360576923077
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.42500000000000004,ind_val,multnoise,0.42500000000000004,0.9969951923076923,0.9248798076923077,0.9609375
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.45,ind_val,multnoise,0.45,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.47500000000000003,ind_val,multnoise,0.47500000000000003,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,multnoise_0.5,ind_val,multnoise,0.5,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.025,ind_val,fog,0.025,0.47836538461538464,0.9248798076923077,0.7016225961538461
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.05,ind_val,fog,0.05,0.47115384615384615,0.9248798076923077,0.6980168269230769
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.07500000000000001,ind_val,fog,0.07500000000000001,0.4933894230769231,0.9248798076923077,0.7091346153846154
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.1,ind_val,fog,0.1,0.4597355769230769,0.9248798076923077,0.6923076923076923
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.125,ind_val,fog,0.125,0.4753605769230769,0.9248798076923077,0.7001201923076923
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.15000000000000002,ind_val,fog,0.15000000000000002,0.4753605769230769,0.9248798076923077,0.7001201923076923
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.17500000000000002,ind_val,fog,0.17500000000000002,0.4729567307692308,0.9248798076923077,0.6989182692307693
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.2,ind_val,fog,0.2,0.47896634615384615,0.9248798076923077,0.7019230769230769
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.225,ind_val,fog,0.225,0.4723557692307692,0.9248798076923077,0.6986177884615384
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.25,ind_val,fog,0.25,0.4675480769230769,0.9248798076923077,0.6962139423076923
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.275,ind_val,fog,0.275,0.47836538461538464,0.9248798076923077,0.7016225961538461
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.30000000000000004,ind_val,fog,0.30000000000000004,0.4729567307692308,0.9248798076923077,0.6989182692307693
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.325,ind_val,fog,0.325,0.4573317307692308,0.9248798076923077,0.6911057692307693
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.35000000000000003,ind_val,fog,0.35000000000000003,0.45913461538461536,0.9248798076923077,0.6920072115384616
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.375,ind_val,fog,0.375,0.4831730769230769,0.9248798076923077,0.7040264423076923
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.4,ind_val,fog,0.4,0.47596153846153844,0.9248798076923077,0.7004206730769231
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.42500000000000004,ind_val,fog,0.42500000000000004,0.4621394230769231,0.9248798076923077,0.6935096153846154
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.45,ind_val,fog,0.45,0.49819711538461536,0.9248798076923077,0.7115384615384616
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.47500000000000003,ind_val,fog,0.47500000000000003,0.4501201923076923,0.9248798076923077,0.6875
CCT,kNN,val_optimal,OoD Val,ind_test,fog_0.5,ind_val,fog,0.5,0.4855769230769231,0.9248798076923077,0.7052283653846154
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.025,ind_val,jpeg,0.025,0.049879807692307696,0.9248798076923077,0.4873798076923077
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.05,ind_val,jpeg,0.05,0.05048076923076923,0.9248798076923077,0.4876802884615385
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.07500000000000001,ind_val,jpeg,0.07500000000000001,0.05048076923076923,0.9248798076923077,0.4876802884615385
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.1,ind_val,jpeg,0.1,0.051682692307692304,0.9248798076923077,0.48828125
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.125,ind_val,jpeg,0.125,0.05048076923076923,0.9248798076923077,0.4876802884615385
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.15000000000000002,ind_val,jpeg,0.15000000000000002,0.04927884615384615,0.9248798076923077,0.4870793269230769
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.17500000000000002,ind_val,jpeg,0.17500000000000002,0.04927884615384615,0.9248798076923077,0.4870793269230769
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.2,ind_val,jpeg,0.2,0.04927884615384615,0.9248798076923077,0.4870793269230769
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.225,ind_val,jpeg,0.225,0.05048076923076923,0.9248798076923077,0.4876802884615385
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.25,ind_val,jpeg,0.25,0.05228365384615385,0.9248798076923077,0.4885817307692308
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.275,ind_val,jpeg,0.275,0.051682692307692304,0.9248798076923077,0.48828125
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.30000000000000004,ind_val,jpeg,0.30000000000000004,0.051682692307692304,0.9248798076923077,0.48828125
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.325,ind_val,jpeg,0.325,0.05228365384615385,0.9248798076923077,0.4885817307692308
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.35000000000000003,ind_val,jpeg,0.35000000000000003,0.05108173076923077,0.9248798076923077,0.4879807692307692
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.375,ind_val,jpeg,0.375,0.05108173076923077,0.9248798076923077,0.4879807692307692
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.4,ind_val,jpeg,0.4,0.05228365384615385,0.9248798076923077,0.4885817307692308
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.42500000000000004,ind_val,jpeg,0.42500000000000004,0.05228365384615385,0.9248798076923077,0.4885817307692308
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.45,ind_val,jpeg,0.45,0.051682692307692304,0.9248798076923077,0.48828125
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.47500000000000003,ind_val,jpeg,0.47500000000000003,0.04927884615384615,0.9248798076923077,0.4870793269230769
CCT,kNN,val_optimal,OoD Val,ind_test,jpeg_0.5,ind_val,jpeg,0.5,0.051682692307692304,0.9248798076923077,0.48828125
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.025,ind_val,noise,0.025,0.055288461538461536,0.9248798076923077,0.49008413461538464
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.05,ind_val,noise,0.05,0.09975961538461539,0.9248798076923077,0.5123197115384616
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.07500000000000001,ind_val,noise,0.07500000000000001,0.27944711538461536,0.9248798076923077,0.6021634615384616
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.1,ind_val,noise,0.1,0.49158653846153844,0.9248798076923077,0.7082331730769231
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.125,ind_val,noise,0.125,0.6334134615384616,0.9248798076923077,0.7791466346153846
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.15000000000000002,ind_val,noise,0.15000000000000002,0.7271634615384616,0.9248798076923077,0.8260216346153846
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.17500000000000002,ind_val,noise,0.17500000000000002,0.8010817307692307,0.9248798076923077,0.8629807692307692
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.2,ind_val,noise,0.2,0.8780048076923077,0.9248798076923077,0.9014423076923077
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.225,ind_val,noise,0.225,0.9224759615384616,0.9248798076923077,0.9236778846153846
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.25,ind_val,noise,0.25,0.9525240384615384,0.9248798076923077,0.9387019230769231
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.275,ind_val,noise,0.275,0.9675480769230769,0.9248798076923077,0.9462139423076923
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.30000000000000004,ind_val,noise,0.30000000000000004,0.9765625,0.9248798076923077,0.9507211538461539
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.325,ind_val,noise,0.325,0.9831730769230769,0.9248798076923077,0.9540264423076923
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.35000000000000003,ind_val,noise,0.35000000000000003,0.9855769230769231,0.9248798076923077,0.9552283653846154
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.375,ind_val,noise,0.375,0.9915865384615384,0.9248798076923077,0.9582331730769231
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.4,ind_val,noise,0.4,0.9939903846153846,0.9248798076923077,0.9594350961538461
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.42500000000000004,ind_val,noise,0.42500000000000004,0.9969951923076923,0.9248798076923077,0.9609375
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.45,ind_val,noise,0.45,0.9981971153846154,0.9248798076923077,0.9615384615384616
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.47500000000000003,ind_val,noise,0.47500000000000003,0.9987980769230769,0.9248798076923077,0.9618389423076923
CCT,kNN,val_optimal,OoD Val,ind_test,noise_0.5,ind_val,noise,0.5,0.9987980769230769,0.9248798076923077,0.9618389423076923
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.025,ind_val,smear,0.025,0.0546875,0.9248798076923077,0.48978365384615385
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.05,ind_val,smear,0.05,0.059495192307692304,0.9248798076923077,0.4921875
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.07500000000000001,ind_val,smear,0.07500000000000001,0.0625,0.9248798076923077,0.49368990384615385
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.1,ind_val,smear,0.1,0.06911057692307693,0.9248798076923077,0.4969951923076923
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.125,ind_val,smear,0.125,0.0703125,0.9248798076923077,0.49759615384615385
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.15000000000000002,ind_val,smear,0.15000000000000002,0.08413461538461539,0.9248798076923077,0.5045072115384616
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.17500000000000002,ind_val,smear,0.17500000000000002,0.0967548076923077,0.9248798076923077,0.5108173076923077
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.2,ind_val,smear,0.2,0.11658653846153846,0.9248798076923077,0.5207331730769231
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.225,ind_val,smear,0.225,0.12980769230769232,0.9248798076923077,0.52734375
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.25,ind_val,smear,0.25,0.1700721153846154,0.9248798076923077,0.5474759615384616
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.275,ind_val,smear,0.275,0.18269230769230768,0.9248798076923077,0.5537860576923077
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.30000000000000004,ind_val,smear,0.30000000000000004,0.20372596153846154,0.9248798076923077,0.5643028846153846
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.325,ind_val,smear,0.325,0.24939903846153846,0.9248798076923077,0.5871394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.35000000000000003,ind_val,smear,0.35000000000000003,0.27584134615384615,0.9248798076923077,0.6003605769230769
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.375,ind_val,smear,0.375,0.2860576923076923,0.9248798076923077,0.60546875
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.4,ind_val,smear,0.4,0.3407451923076923,0.9248798076923077,0.6328125
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.42500000000000004,ind_val,smear,0.42500000000000004,0.33834134615384615,0.9248798076923077,0.6316105769230769
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.45,ind_val,smear,0.45,0.3737980769230769,0.9248798076923077,0.6493389423076923
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.47500000000000003,ind_val,smear,0.47500000000000003,0.38341346153846156,0.9248798076923077,0.6541466346153846
CCT,kNN,val_optimal,OoD Val,ind_test,smear_0.5,ind_val,smear,0.5,0.40084134615384615,0.9248798076923077,0.6628605769230769
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.025,ind_val,saltpepper,0.025,0.9927884615384616,0.9248798076923077,0.9588341346153846
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.05,ind_val,saltpepper,0.05,0.9927884615384616,0.9248798076923077,0.9588341346153846
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,0.9933894230769231,0.9248798076923077,0.9591346153846154
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.1,ind_val,saltpepper,0.1,0.9951923076923077,0.9248798076923077,0.9600360576923077
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.125,ind_val,saltpepper,0.125,0.9951923076923077,0.9248798076923077,0.9600360576923077
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,0.9981971153846154,0.9248798076923077,0.9615384615384616
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,0.9981971153846154,0.9248798076923077,0.9615384615384616
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.2,ind_val,saltpepper,0.2,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.225,ind_val,saltpepper,0.225,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.275,ind_val,saltpepper,0.275,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.325,ind_val,saltpepper,0.325,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,1.0,0.9248798076923077,0.9624399038461539
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.375,ind_val,saltpepper,0.375,1.0,0.9248798076923077,0.9624399038461539
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.4,ind_val,saltpepper,0.4,1.0,0.9248798076923077,0.9624399038461539
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,1.0,0.9248798076923077,0.9624399038461539
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.45,ind_val,saltpepper,0.45,1.0,0.9248798076923077,0.9624399038461539
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,1.0,0.9248798076923077,0.9624399038461539
CCT,kNN,val_optimal,OoD Val,ind_test,saltpepper_0.5,ind_val,saltpepper,0.5,0.9993990384615384,0.9248798076923077,0.9621394230769231
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.025,ind_val,brightness,0.025,0.048677884615384616,0.9248798076923077,0.48677884615384615
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.05,ind_val,brightness,0.05,0.04807692307692308,0.9248798076923077,0.4864783653846154
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.07500000000000001,ind_val,brightness,0.07500000000000001,0.05108173076923077,0.9248798076923077,0.4879807692307692
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.1,ind_val,brightness,0.1,0.05709134615384615,0.9248798076923077,0.4909855769230769
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.125,ind_val,brightness,0.125,0.05889423076923077,0.9248798076923077,0.4918870192307692
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.15000000000000002,ind_val,brightness,0.15000000000000002,0.0625,0.9248798076923077,0.49368990384615385
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.17500000000000002,ind_val,brightness,0.17500000000000002,0.09375,0.9248798076923077,0.5093149038461539
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.2,ind_val,brightness,0.2,0.11658653846153846,0.9248798076923077,0.5207331730769231
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.225,ind_val,brightness,0.225,0.1219951923076923,0.9248798076923077,0.5234375
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.25,ind_val,brightness,0.25,0.15384615384615385,0.9248798076923077,0.5393629807692308
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.275,ind_val,brightness,0.275,0.16947115384615385,0.9248798076923077,0.5471754807692308
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.30000000000000004,ind_val,brightness,0.30000000000000004,0.19230769230769232,0.9248798076923077,0.55859375
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.325,ind_val,brightness,0.325,0.1971153846153846,0.9248798076923077,0.5609975961538461
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.35000000000000003,ind_val,brightness,0.35000000000000003,0.19591346153846154,0.9248798076923077,0.5603966346153846
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.375,ind_val,brightness,0.375,0.21814903846153846,0.9248798076923077,0.5715144230769231
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.4,ind_val,brightness,0.4,0.20853365384615385,0.9248798076923077,0.5667067307692308
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.42500000000000004,ind_val,brightness,0.42500000000000004,0.21394230769230768,0.9248798076923077,0.5694110576923077
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.45,ind_val,brightness,0.45,0.21514423076923078,0.9248798076923077,0.5700120192307693
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.47500000000000003,ind_val,brightness,0.47500000000000003,0.22896634615384615,0.9248798076923077,0.5769230769230769
CCT,kNN,val_optimal,OoD Val,ind_test,brightness_0.5,ind_val,brightness,0.5,0.23737980769230768,0.9248798076923077,0.5811298076923077
CCT,kNN,val_optimal,OoD Val,ind_test,OoD Val,ind_val,OoD Val,Organic,0.9756320691949435,0.9248798076923077,0.9502559384436255
CCT,kNN,val_optimal,OoD Val,ind_test,OoD Test,ind_val,OoD Test,Organic,0.9761310711909514,0.9248798076923077,0.9505054394416296
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.025,ind_val,contrast,0.025,0.04837740384615385,0.9248798076923077,0.4866286057692308
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.05,ind_val,contrast,0.05,0.048677884615384616,0.9248798076923077,0.48677884615384615
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.07500000000000001,ind_val,contrast,0.07500000000000001,0.049879807692307696,0.9248798076923077,0.4873798076923077
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.1,ind_val,contrast,0.1,0.05228365384615385,0.9248798076923077,0.4885817307692308
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.125,ind_val,contrast,0.125,0.05739182692307692,0.9248798076923077,0.4911358173076923
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.15000000000000002,ind_val,contrast,0.15000000000000002,0.06490384615384616,0.9248798076923077,0.4948918269230769
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.17500000000000002,ind_val,contrast,0.17500000000000002,0.07391826923076923,0.9248798076923077,0.4993990384615385
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.2,ind_val,contrast,0.2,0.0850360576923077,0.9248798076923077,0.5049579326923077
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.225,ind_val,contrast,0.225,0.09495192307692307,0.9248798076923077,0.5099158653846154
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.25,ind_val,contrast,0.25,0.109375,0.9248798076923077,0.5171274038461539
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.275,ind_val,contrast,0.275,0.1201923076923077,0.9248798076923077,0.5225360576923077
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.30000000000000004,ind_val,contrast,0.30000000000000004,0.12920673076923078,0.9248798076923077,0.5270432692307693
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.325,ind_val,contrast,0.325,0.1388221153846154,0.9248798076923077,0.5318509615384616
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.35000000000000003,ind_val,contrast,0.35000000000000003,0.15174278846153846,0.9248798076923077,0.5383112980769231
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.375,ind_val,contrast,0.375,0.1502403846153846,0.9248798076923077,0.5375600961538461
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.4,ind_val,contrast,0.4,0.15625,0.9248798076923077,0.5405649038461539
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.42500000000000004,ind_val,contrast,0.42500000000000004,0.15174278846153846,0.9248798076923077,0.5383112980769231
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.45,ind_val,contrast,0.45,0.15655048076923078,0.9248798076923077,0.5407151442307693
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.47500000000000003,ind_val,contrast,0.47500000000000003,0.15564903846153846,0.9248798076923077,0.5402644230769231
CCT,kNN,val_optimal,OoD Val,ind_test,contrast_0.5,ind_val,contrast,0.5,0.16496394230769232,0.9248798076923077,0.544921875
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.025,ind_val,hue,0.025,0.046274038461538464,0.9308894230769231,0.4885817307692308
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.05,ind_val,hue,0.05,0.07632211538461539,0.9308894230769231,0.5036057692307693
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.07500000000000001,ind_val,hue,0.07500000000000001,0.09615384615384616,0.9308894230769231,0.5135216346153847
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.1,ind_val,hue,0.1,0.13040865384615385,0.9308894230769231,0.5306490384615385
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.125,ind_val,hue,0.125,0.14723557692307693,0.9308894230769231,0.5390625
CCT,kNN,val_optimal,OoD Test,ind_test,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.1388221153846154,0.9308894230769231,0.5348557692307693
