,fold,feature_name,feature,loss,acc,idx,class
0,train,rabanser,0.0,0.14823204278945923,0.8517679572105408,0.0,
1,train,rabanser,0.0,0.10006064176559448,0.8999393582344055,1.0,
2,train,rabanser,0.0,0.040770649909973145,0.9592293500900269,2.0,
3,train,rabanser,0.0,0.17569386959075928,0.8243061304092407,3.0,
4,train,rabanser,0.0,0.0409969687461853,0.9590030312538147,4.0,
5,train,rabanser,0.0,0.983650803565979,0.016349196434020996,5.0,
6,train,rabanser,0.0,0.15754026174545288,0.8424597382545471,6.0,
7,train,rabanser,0.0,0.030486583709716797,0.9695134162902832,7.0,
8,train,rabanser,0.0,0.05000889301300049,0.9499911069869995,8.0,
9,train,rabanser,0.0,0.07108569145202637,0.9289143085479736,9.0,
10,train,rabanser,0.0,0.04373729228973389,0.9562627077102661,10.0,
11,train,rabanser,0.0,0.08479321002960205,0.915206789970398,11.0,
12,train,rabanser,0.0,0.044377684593200684,0.9556223154067993,12.0,
13,train,rabanser,0.0,0.04363083839416504,0.956369161605835,13.0,
14,train,rabanser,0.0,0.15615719556808472,0.8438428044319153,14.0,
15,train,rabanser,0.0,0.05351155996322632,0.9464884400367737,15.0,
16,train,rabanser,0.0,0.050332725048065186,0.9496672749519348,16.0,
17,train,rabanser,0.0,0.25655877590179443,0.7434412240982056,17.0,
18,train,rabanser,0.0,0.278232216835022,0.721767783164978,18.0,
19,train,rabanser,0.0,0.05230027437210083,0.9476997256278992,19.0,
20,train,rabanser,0.0,0.05791109800338745,0.9420889019966125,20.0,
21,train,rabanser,0.0,0.042233407497406006,0.957766592502594,21.0,
22,train,rabanser,0.0,0.13398003578186035,0.8660199642181396,22.0,
23,train,rabanser,0.0,0.0549430251121521,0.9450569748878479,23.0,
24,train,rabanser,0.0,0.13979142904281616,0.8602085709571838,24.0,
25,ind_val,rabanser,0.19896797755036214,0.05606204271316528,0.9439379572868347,0.0,
26,ind_val,rabanser,0.18366265683344513,0.1203148365020752,0.8796851634979248,1.0,
27,ind_val,rabanser,0.18533659367302194,0.03928297758102417,0.9607170224189758,2.0,
28,ind_test,rabanser,0.1979131899854544,0.1398804783821106,0.8601195216178894,0.0,
29,ind_test,rabanser,0.18395710583579444,0.07003390789031982,0.9299660921096802,1.0,
30,ind_test,rabanser,0.17969444427134343,0.056466758251190186,0.9435332417488098,2.0,
31,EtisLaribDB,rabanser,0.4894039859521433,0.9999999403953552,5.960464477539063e-08,0.0,
32,EtisLaribDB,rabanser,0.4769143282550841,0.9999985694885254,1.430511474609375e-06,1.0,
33,EtisLaribDB,rabanser,0.36238135499470825,0.9999999403953552,5.960464477539063e-08,2.0,
34,EtisLaribDB,rabanser,0.3968770887472113,0.9999992847442627,7.152557373046875e-07,3.0,
35,EtisLaribDB,rabanser,0.42172271233076986,1.0,0.0,4.0,
36,EtisLaribDB,rabanser,0.37543698835139805,0.9999998807907104,1.1920928955078125e-07,5.0,
37,CVC-ClinicDB,rabanser,0.45604804796305703,0.7225551009178162,0.27744489908218384,0.0,
38,CVC-ClinicDB,rabanser,0.4884251586218932,0.6693204641342163,0.3306795358657837,1.0,
39,CVC-ClinicDB,rabanser,0.44625875288938865,0.8221953511238098,0.17780464887619019,2.0,
40,CVC-ClinicDB,rabanser,0.4091952779894092,0.6503998041152954,0.3496001958847046,3.0,
41,CVC-ClinicDB,rabanser,0.5319487438591086,0.6171566247940063,0.38284337520599365,4.0,
42,CVC-ClinicDB,rabanser,0.5169338021720142,0.29842472076416016,0.7015752792358398,5.0,
43,CVC-ClinicDB,rabanser,0.46097499759630384,0.23364871740341187,0.7663512825965881,6.0,
44,CVC-ClinicDB,rabanser,0.5489748314981561,0.6968117952346802,0.3031882047653198,7.0,
45,CVC-ClinicDB,rabanser,0.4060119519742604,0.8233955502510071,0.17660444974899292,8.0,
46,CVC-ClinicDB,rabanser,0.44387765772987936,0.4873487949371338,0.5126512050628662,9.0,
47,CVC-ClinicDB,rabanser,0.4139950260055933,0.6598289012908936,0.34017109870910645,10.0,
48,CVC-ClinicDB,rabanser,0.622438963244859,0.651673436164856,0.34832656383514404,11.0,
49,CVC-ClinicDB,rabanser,0.6301075721245062,0.2709982395172119,0.7290017604827881,12.0,
50,CVC-ClinicDB,rabanser,0.4823809789232563,0.8676634430885315,0.1323365569114685,13.0,
51,CVC-ClinicDB,rabanser,0.5218565940103924,0.7552304863929749,0.24476951360702515,14.0,
52,CVC-ClinicDB,rabanser,0.4571600182452216,0.47473078966140747,0.5252692103385925,15.0,
53,CVC-ClinicDB,rabanser,0.436504628422883,0.6847248673439026,0.3152751326560974,16.0,
54,CVC-ClinicDB,rabanser,0.4778887937024897,0.6364656686782837,0.3635343313217163,17.0,
55,CVC-ClinicDB,rabanser,0.5359657928260724,0.6770483255386353,0.32295167446136475,18.0,
56,EndoCV2020,rabanser,0.2266129825307838,0.9898861646652222,0.010113835334777832,0.0,
57,EndoCV2020,rabanser,0.2387229352998615,0.05983167886734009,0.9401683211326599,1.0,
58,EndoCV2020,rabanser,0.23067484638023514,0.5336476564407349,0.46635234355926514,2.0,
