Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,tpr,tnr,ba
NICO,GradNorm,logistic,True,True,rock,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,rock,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,rock,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,rock,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,rock,smear,0.0,1.0,0.5
NICO,GradNorm,logistic,True,True,rock,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,autumn,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,brightness,0.0,1.0,0.5
NICO,GradNorm,logistic,True,True,water,contrast,0.0,1.0,0.5
NICO,GradNorm,logistic,True,True,water,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,hue,0.47619047619047616,1.0,0.7380952380952381
NICO,GradNorm,logistic,True,True,water,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,True,water,smear,0.0,1.0,0.5
NICO,GradNorm,logistic,True,True,water,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,autumn,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,True,False,autumn,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,autumn,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,autumn,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,autumn,hue,0.6,1.0,0.8
NICO,GradNorm,val_optimal,True,False,autumn,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,autumn,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,autumn,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,autumn,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,autumn,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,autumn,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,autumn,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,grass,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,True,False,grass,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,grass,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,grass,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,grass,hue,0.4,1.0,0.7
NICO,GradNorm,val_optimal,True,False,grass,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,grass,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,grass,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,grass,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,grass,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,grass,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,grass,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,outdoor,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,True,False,outdoor,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,outdoor,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,outdoor,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,outdoor,hue,0.44761904761904764,1.0,0.7238095238095238
NICO,GradNorm,val_optimal,True,False,outdoor,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,outdoor,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,outdoor,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,outdoor,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,outdoor,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,outdoor,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,outdoor,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,rock,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,True,False,rock,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,rock,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,rock,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,rock,hue,0.6,1.0,0.8
NICO,GradNorm,val_optimal,True,False,rock,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,rock,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,rock,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,rock,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,rock,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,rock,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,rock,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,water,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,True,False,water,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,water,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,water,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,water,hue,0.638095238095238,1.0,0.819047619047619
NICO,GradNorm,val_optimal,True,False,water,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,water,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,water,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,water,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,water,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,True,False,water,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,True,False,water,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,ind_span,True,False,autumn,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,True,False,autumn,brightness,0.06666666666666667,0.9513513513513514,0.509009009009009
NICO,GradNorm,ind_span,True,False,autumn,contrast,0.0,0.9783783783783784,0.4891891891891892
NICO,GradNorm,ind_span,True,False,autumn,grass,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,autumn,hue,0.9238095238095239,0.9578947368421052,0.9408521303258146
NICO,GradNorm,ind_span,True,False,autumn,multnoise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,autumn,noise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,autumn,outdoor,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,autumn,rock,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,autumn,saltpepper,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,autumn,smear,0.0,0.9790575916230366,0.4895287958115183
NICO,GradNorm,ind_span,True,False,autumn,water,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,grass,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,True,False,grass,brightness,0.06666666666666667,0.9513513513513514,0.509009009009009
NICO,GradNorm,ind_span,True,False,grass,contrast,0.0,0.9783783783783784,0.4891891891891892
NICO,GradNorm,ind_span,True,False,grass,grass,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,grass,hue,0.9238095238095239,0.9578947368421052,0.9408521303258146
NICO,GradNorm,ind_span,True,False,grass,multnoise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,grass,noise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,grass,outdoor,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,grass,rock,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,grass,saltpepper,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,grass,smear,0.0,0.9790575916230366,0.4895287958115183
NICO,GradNorm,ind_span,True,False,grass,water,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,outdoor,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,True,False,outdoor,brightness,0.06666666666666667,0.9513513513513514,0.509009009009009
NICO,GradNorm,ind_span,True,False,outdoor,contrast,0.0,0.9783783783783784,0.4891891891891892
NICO,GradNorm,ind_span,True,False,outdoor,grass,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,outdoor,hue,0.9238095238095239,0.9578947368421052,0.9408521303258146
NICO,GradNorm,ind_span,True,False,outdoor,multnoise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,outdoor,noise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,outdoor,outdoor,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,outdoor,rock,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,outdoor,saltpepper,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,outdoor,smear,0.0,0.9790575916230366,0.4895287958115183
NICO,GradNorm,ind_span,True,False,outdoor,water,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,rock,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,True,False,rock,brightness,0.06666666666666667,0.9513513513513514,0.509009009009009
NICO,GradNorm,ind_span,True,False,rock,contrast,0.0,0.9783783783783784,0.4891891891891892
NICO,GradNorm,ind_span,True,False,rock,grass,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,rock,hue,0.9238095238095239,0.9578947368421052,0.9408521303258146
NICO,GradNorm,ind_span,True,False,rock,multnoise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,rock,noise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,rock,outdoor,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,rock,rock,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,rock,saltpepper,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,rock,smear,0.0,0.9790575916230366,0.4895287958115183
NICO,GradNorm,ind_span,True,False,rock,water,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,water,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,True,False,water,brightness,0.06666666666666667,0.9513513513513514,0.509009009009009
NICO,GradNorm,ind_span,True,False,water,contrast,0.0,0.9783783783783784,0.4891891891891892
NICO,GradNorm,ind_span,True,False,water,grass,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,water,hue,0.9238095238095239,0.9578947368421052,0.9408521303258146
NICO,GradNorm,ind_span,True,False,water,multnoise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,water,noise,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,water,outdoor,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,water,rock,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,water,saltpepper,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,ind_span,True,False,water,smear,0.0,0.9790575916230366,0.4895287958115183
NICO,GradNorm,ind_span,True,False,water,water,0.9433962264150944,0.9680851063829787,0.9557406663990365
NICO,GradNorm,logistic,True,False,autumn,autumn,1.0,1.0,1.0
NICO,GradNorm,logistic,True,False,autumn,brightness,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,autumn,contrast,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,autumn,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,autumn,hue,0.38095238095238093,1.0,0.6904761904761905
NICO,GradNorm,logistic,True,False,autumn,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,autumn,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,autumn,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,autumn,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,autumn,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,autumn,smear,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,autumn,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,grass,autumn,1.0,1.0,1.0
NICO,GradNorm,logistic,True,False,grass,brightness,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,grass,contrast,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,grass,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,grass,hue,0.20952380952380953,1.0,0.6047619047619047
NICO,GradNorm,logistic,True,False,grass,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,grass,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,grass,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,grass,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,grass,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,grass,smear,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,grass,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,outdoor,autumn,1.0,1.0,1.0
NICO,GradNorm,logistic,True,False,outdoor,brightness,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,outdoor,contrast,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,outdoor,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,outdoor,hue,0.1619047619047619,1.0,0.580952380952381
NICO,GradNorm,logistic,True,False,outdoor,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,outdoor,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,outdoor,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,outdoor,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,outdoor,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,outdoor,smear,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,outdoor,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,rock,autumn,1.0,1.0,1.0
NICO,GradNorm,logistic,True,False,rock,brightness,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,rock,contrast,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,rock,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,rock,hue,0.45714285714285713,1.0,0.7285714285714285
NICO,GradNorm,logistic,True,False,rock,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,rock,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,rock,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,rock,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,rock,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,rock,smear,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,rock,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,water,autumn,1.0,1.0,1.0
NICO,GradNorm,logistic,True,False,water,brightness,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,water,contrast,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,water,grass,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,water,hue,0.47619047619047616,1.0,0.7380952380952381
NICO,GradNorm,logistic,True,False,water,multnoise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,water,noise,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,water,outdoor,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,water,rock,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,water,saltpepper,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,logistic,True,False,water,smear,0.0,1.0,0.5
NICO,GradNorm,logistic,True,False,water,water,0.9433962264150944,1.0,0.9716981132075472
NICO,GradNorm,val_optimal,False,False,autumn,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,autumn,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,autumn,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,autumn,grass,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,autumn,hue,0.63,1.0,0.815
NICO,GradNorm,val_optimal,False,False,autumn,multnoise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,autumn,noise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,autumn,outdoor,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,autumn,rock,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,autumn,saltpepper,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,autumn,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,autumn,water,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,grass,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,grass,grass,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,hue,0.42,1.0,0.71
NICO,GradNorm,val_optimal,False,False,grass,multnoise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,noise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,outdoor,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,rock,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,saltpepper,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,grass,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,grass,water,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,outdoor,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,outdoor,grass,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,hue,0.47,1.0,0.735
NICO,GradNorm,val_optimal,False,False,outdoor,multnoise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,noise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,outdoor,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,rock,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,saltpepper,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,outdoor,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,outdoor,water,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,rock,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,rock,grass,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,hue,0.63,1.0,0.815
NICO,GradNorm,val_optimal,False,False,rock,multnoise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,noise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,outdoor,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,rock,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,saltpepper,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,rock,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,rock,water,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,autumn,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,brightness,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,water,contrast,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,water,grass,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,hue,0.67,1.0,0.835
NICO,GradNorm,val_optimal,False,False,water,multnoise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,noise,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,outdoor,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,rock,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,saltpepper,1.0,1.0,1.0
NICO,GradNorm,val_optimal,False,False,water,smear,0.0,1.0,0.5
NICO,GradNorm,val_optimal,False,False,water,water,1.0,1.0,1.0
NICO,GradNorm,ind_span,False,False,autumn,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,autumn,brightness,0.07,0.97,0.52
NICO,GradNorm,ind_span,False,False,autumn,contrast,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,autumn,grass,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,autumn,hue,0.98,0.97,0.975
NICO,GradNorm,ind_span,False,False,autumn,multnoise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,autumn,noise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,autumn,outdoor,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,autumn,rock,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,autumn,saltpepper,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,autumn,smear,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,autumn,water,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,brightness,0.07,0.97,0.52
NICO,GradNorm,ind_span,False,False,grass,contrast,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,grass,grass,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,hue,0.98,0.97,0.975
NICO,GradNorm,ind_span,False,False,grass,multnoise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,noise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,outdoor,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,rock,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,saltpepper,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,grass,smear,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,grass,water,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,brightness,0.07,0.97,0.52
NICO,GradNorm,ind_span,False,False,outdoor,contrast,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,outdoor,grass,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,hue,0.98,0.97,0.975
NICO,GradNorm,ind_span,False,False,outdoor,multnoise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,noise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,outdoor,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,rock,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,saltpepper,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,outdoor,smear,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,outdoor,water,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,brightness,0.07,0.97,0.52
NICO,GradNorm,ind_span,False,False,rock,contrast,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,rock,grass,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,hue,0.98,0.97,0.975
NICO,GradNorm,ind_span,False,False,rock,multnoise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,noise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,outdoor,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,rock,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,saltpepper,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,rock,smear,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,rock,water,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,autumn,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,brightness,0.07,0.97,0.52
NICO,GradNorm,ind_span,False,False,water,contrast,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,water,grass,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,hue,0.98,0.97,0.975
NICO,GradNorm,ind_span,False,False,water,multnoise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,noise,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,outdoor,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,rock,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,saltpepper,1.0,0.97,0.985
NICO,GradNorm,ind_span,False,False,water,smear,0.01,0.97,0.49
NICO,GradNorm,ind_span,False,False,water,water,1.0,0.97,0.985
NICO,GradNorm,logistic,False,False,autumn,autumn,1.0,1.0,1.0
NICO,GradNorm,logistic,False,False,autumn,brightness,0.0,1.0,0.5
