Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,tpr,tnr,ba
Office31,Entropy,val_optimal,True,True,smear,dslr,0.0,0.8105263157894737,0.4052631578947368
Office31,Entropy,val_optimal,True,True,smear,smear,0.5714285714285714,0.5027932960893855,0.5371109337589784
Office31,Entropy,val_optimal,True,True,smear,webcam,0.02857142857142857,0.8105263157894737,0.4195488721804511
Office31,Entropy,val_optimal,True,True,webcam,brightness,0.6190476190476191,0.6105263157894737,0.6147869674185464
Office31,Entropy,val_optimal,True,True,webcam,dslr,0.9904761904761905,0.6105263157894737,0.8005012531328322
Office31,Entropy,val_optimal,True,True,webcam,smear,0.2857142857142857,0.782122905027933,0.5339185953711094
Office31,Entropy,val_optimal,True,True,webcam,webcam,0.8,0.6105263157894737,0.7052631578947368
Office31,Entropy,ind_span,True,True,brightness,brightness,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,brightness,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,brightness,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,True,brightness,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,dslr,brightness,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,dslr,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,dslr,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,True,dslr,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,smear,brightness,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,smear,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,smear,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,True,smear,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,webcam,brightness,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,webcam,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,True,webcam,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,True,webcam,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,logistic,True,True,brightness,brightness,0.5333333333333333,0.2947368421052632,0.41403508771929826
Office31,Entropy,logistic,True,True,brightness,dslr,0.009523809523809525,0.2947368421052632,0.15213032581453637
Office31,Entropy,logistic,True,True,brightness,smear,0.7142857142857143,0.16201117318435754,0.4381484437350359
Office31,Entropy,logistic,True,True,brightness,webcam,0.45714285714285713,0.2947368421052632,0.37593984962406013
Office31,Entropy,logistic,True,True,dslr,brightness,0.0761904761904762,0.9052631578947369,0.49072681704260657
Office31,Entropy,logistic,True,True,dslr,dslr,0.8952380952380953,0.9052631578947369,0.9002506265664161
Office31,Entropy,logistic,True,True,dslr,smear,0.09523809523809523,0.9497206703910615,0.5224793828145784
Office31,Entropy,logistic,True,True,dslr,webcam,0.06666666666666667,0.9052631578947369,0.48596491228070177
Office31,Entropy,logistic,True,True,smear,brightness,0.05714285714285714,0.7789473684210526,0.4180451127819549
Office31,Entropy,logistic,True,True,smear,dslr,0.0,0.7789473684210526,0.3894736842105263
Office31,Entropy,logistic,True,True,smear,smear,0.5714285714285714,0.4860335195530726,0.5287310454908221
Office31,Entropy,logistic,True,True,smear,webcam,0.0380952380952381,0.7789473684210526,0.40852130325814534
Office31,Entropy,logistic,True,True,webcam,brightness,1.0,0.0,0.5
Office31,Entropy,logistic,True,True,webcam,dslr,1.0,0.0,0.5
Office31,Entropy,logistic,True,True,webcam,smear,1.0,0.0,0.5
Office31,Entropy,logistic,True,True,webcam,webcam,1.0,0.0,0.5
Office31,Entropy,val_optimal,True,False,brightness,brightness,0.96,0.09999999999999998,0.53
Office31,Entropy,val_optimal,True,False,brightness,dslr,0.17142857142857143,0.09473684210526312,0.13308270676691727
Office31,Entropy,val_optimal,True,False,brightness,smear,0.9523809523809523,0.05027932960893855,0.5013301409949454
Office31,Entropy,val_optimal,True,False,brightness,webcam,0.9428571428571428,0.09473684210526312,0.518796992481203
Office31,Entropy,val_optimal,True,False,dslr,brightness,0.1,0.88,0.49
Office31,Entropy,val_optimal,True,False,dslr,dslr,0.9047619047619048,0.8947368421052632,0.899749373433584
Office31,Entropy,val_optimal,True,False,dslr,smear,0.09523809523809523,0.9441340782122905,0.5196860867251929
Office31,Entropy,val_optimal,True,False,dslr,webcam,0.09523809523809523,0.8947368421052632,0.4949874686716792
Office31,Entropy,val_optimal,True,False,smear,brightness,0.03,0.8200000000000001,0.42500000000000004
Office31,Entropy,val_optimal,True,False,smear,dslr,0.0,0.8105263157894737,0.4052631578947368
Office31,Entropy,val_optimal,True,False,smear,smear,0.5714285714285714,0.5027932960893855,0.5371109337589784
Office31,Entropy,val_optimal,True,False,smear,webcam,0.02857142857142857,0.8105263157894737,0.4195488721804511
Office31,Entropy,val_optimal,True,False,webcam,brightness,0.61,0.5900000000000001,0.6000000000000001
Office31,Entropy,val_optimal,True,False,webcam,dslr,0.9904761904761905,0.6105263157894737,0.8005012531328322
Office31,Entropy,val_optimal,True,False,webcam,smear,0.2857142857142857,0.782122905027933,0.5339185953711094
Office31,Entropy,val_optimal,True,False,webcam,webcam,0.8,0.6105263157894737,0.7052631578947368
Office31,Entropy,ind_span,True,False,brightness,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,True,False,brightness,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,False,brightness,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,False,brightness,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,False,dslr,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,True,False,dslr,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,False,dslr,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,False,dslr,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,False,smear,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,True,False,smear,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,False,smear,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,False,smear,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,False,webcam,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,True,False,webcam,dslr,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,ind_span,True,False,webcam,smear,0.14285714285714285,0.8659217877094972,0.5043894652833201
Office31,Entropy,ind_span,True,False,webcam,webcam,0.0,0.9894736842105263,0.49473684210526314
Office31,Entropy,logistic,True,False,brightness,brightness,0.55,0.31999999999999995,0.435
Office31,Entropy,logistic,True,False,brightness,dslr,0.009523809523809525,0.2947368421052632,0.15213032581453637
Office31,Entropy,logistic,True,False,brightness,smear,0.7142857142857143,0.16201117318435754,0.4381484437350359
Office31,Entropy,logistic,True,False,brightness,webcam,0.45714285714285713,0.2947368421052632,0.37593984962406013
Office31,Entropy,logistic,True,False,dslr,brightness,0.06,0.89,0.475
Office31,Entropy,logistic,True,False,dslr,dslr,0.8952380952380953,0.9052631578947369,0.9002506265664161
Office31,Entropy,logistic,True,False,dslr,smear,0.09523809523809523,0.9497206703910615,0.5224793828145784
Office31,Entropy,logistic,True,False,dslr,webcam,0.06666666666666667,0.9052631578947369,0.48596491228070177
Office31,Entropy,logistic,True,False,smear,brightness,0.06,0.79,0.42500000000000004
Office31,Entropy,logistic,True,False,smear,dslr,0.0,0.7789473684210526,0.3894736842105263
Office31,Entropy,logistic,True,False,smear,smear,0.5714285714285714,0.4860335195530726,0.5287310454908221
Office31,Entropy,logistic,True,False,smear,webcam,0.0380952380952381,0.7789473684210526,0.40852130325814534
Office31,Entropy,logistic,True,False,webcam,brightness,1.0,0.0,0.5
Office31,Entropy,logistic,True,False,webcam,dslr,1.0,0.0,0.5
Office31,Entropy,logistic,True,False,webcam,smear,1.0,0.0,0.5
Office31,Entropy,logistic,True,False,webcam,webcam,1.0,0.0,0.5
Office31,Entropy,val_optimal,False,False,brightness,brightness,0.96,0.09999999999999998,0.53
Office31,Entropy,val_optimal,False,False,brightness,dslr,0.14,0.09999999999999998,0.12
Office31,Entropy,val_optimal,False,False,brightness,smear,1.0,0.09999999999999998,0.55
Office31,Entropy,val_optimal,False,False,brightness,webcam,0.95,0.09999999999999998,0.5249999999999999
Office31,Entropy,val_optimal,False,False,dslr,brightness,0.1,0.88,0.49
Office31,Entropy,val_optimal,False,False,dslr,dslr,0.93,0.88,0.905
Office31,Entropy,val_optimal,False,False,dslr,smear,0.0,0.88,0.44
Office31,Entropy,val_optimal,False,False,dslr,webcam,0.08,0.88,0.48
Office31,Entropy,val_optimal,False,False,smear,brightness,0.03,0.8200000000000001,0.42500000000000004
Office31,Entropy,val_optimal,False,False,smear,dslr,0.0,0.8200000000000001,0.41000000000000003
Office31,Entropy,val_optimal,False,False,smear,smear,0.83,0.8200000000000001,0.825
Office31,Entropy,val_optimal,False,False,smear,webcam,0.03,0.8200000000000001,0.42500000000000004
Office31,Entropy,val_optimal,False,False,webcam,brightness,0.61,0.5900000000000001,0.6000000000000001
Office31,Entropy,val_optimal,False,False,webcam,dslr,1.0,0.5900000000000001,0.795
Office31,Entropy,val_optimal,False,False,webcam,smear,0.04,0.5900000000000001,0.31500000000000006
Office31,Entropy,val_optimal,False,False,webcam,webcam,0.8,0.5900000000000001,0.6950000000000001
Office31,Entropy,ind_span,False,False,brightness,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,brightness,dslr,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,brightness,smear,0.26,0.99,0.625
Office31,Entropy,ind_span,False,False,brightness,webcam,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,dslr,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,dslr,dslr,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,dslr,smear,0.26,0.99,0.625
Office31,Entropy,ind_span,False,False,dslr,webcam,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,smear,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,smear,dslr,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,smear,smear,0.26,0.99,0.625
Office31,Entropy,ind_span,False,False,smear,webcam,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,webcam,brightness,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,webcam,dslr,0.0,0.99,0.495
Office31,Entropy,ind_span,False,False,webcam,smear,0.26,0.99,0.625
Office31,Entropy,ind_span,False,False,webcam,webcam,0.0,0.99,0.495
Office31,Entropy,logistic,False,False,brightness,brightness,0.55,0.31999999999999995,0.435
Office31,Entropy,logistic,False,False,brightness,dslr,0.0,0.31999999999999995,0.15999999999999998
Office31,Entropy,logistic,False,False,brightness,smear,0.97,0.31999999999999995,0.645
Office31,Entropy,logistic,False,False,brightness,webcam,0.47,0.31999999999999995,0.39499999999999996
Office31,Entropy,logistic,False,False,dslr,brightness,0.06,0.89,0.475
Office31,Entropy,logistic,False,False,dslr,dslr,0.92,0.89,0.905
Office31,Entropy,logistic,False,False,dslr,smear,0.0,0.89,0.445
Office31,Entropy,logistic,False,False,dslr,webcam,0.05,0.89,0.47000000000000003
Office31,Entropy,logistic,False,False,smear,brightness,0.06,0.79,0.42500000000000004
Office31,Entropy,logistic,False,False,smear,dslr,0.0,0.79,0.395
Office31,Entropy,logistic,False,False,smear,smear,0.83,0.79,0.81
Office31,Entropy,logistic,False,False,smear,webcam,0.04,0.79,0.41500000000000004
Office31,Entropy,logistic,False,False,webcam,brightness,1.0,0.0,0.5
Office31,Entropy,logistic,False,False,webcam,dslr,1.0,0.0,0.5
Office31,Entropy,logistic,False,False,webcam,smear,1.0,0.0,0.5
Office31,Entropy,logistic,False,False,webcam,webcam,1.0,0.0,0.5
Office31,Energy,val_optimal,True,True,brightness,brightness,0.7889908256880734,0.41758241758241754,0.6032866216352455
Office31,Energy,val_optimal,True,True,brightness,dslr,0.9357798165137615,0.41758241758241754,0.6766811170480895
Office31,Energy,val_optimal,True,True,brightness,smear,0.2647058823529412,0.6204819277108433,0.4425939050318922
Office31,Energy,val_optimal,True,True,brightness,webcam,0.5688073394495413,0.41758241758241754,0.49319487851597943
Office31,Energy,val_optimal,True,True,dslr,brightness,0.7064220183486238,0.46153846153846156,0.5839802399435428
Office31,Energy,val_optimal,True,True,dslr,dslr,0.9174311926605505,0.46153846153846156,0.689484827099506
Office31,Energy,val_optimal,True,True,dslr,smear,0.23529411764705882,0.6566265060240963,0.4459603118355776
Office31,Energy,val_optimal,True,True,dslr,webcam,0.4954128440366973,0.46153846153846156,0.4784756527875794
Office31,Energy,val_optimal,True,True,smear,brightness,0.22935779816513763,0.5824175824175823,0.40588769029135996
Office31,Energy,val_optimal,True,True,smear,dslr,0.07339449541284404,0.5824175824175823,0.3279060389152132
Office31,Energy,val_optimal,True,True,smear,smear,0.7352941176470589,0.3674698795180723,0.5513819985825656
Office31,Energy,val_optimal,True,True,smear,webcam,0.44954128440366975,0.5824175824175823,0.515979433410626
Office31,Energy,val_optimal,True,True,webcam,brightness,0.5321100917431193,0.34065934065934067,0.43638471620123
Office31,Energy,val_optimal,True,True,webcam,dslr,0.26605504587155965,0.34065934065934067,0.3033571932654502
Office31,Energy,val_optimal,True,True,webcam,smear,0.8823529411764706,0.2168674698795181,0.5496102055279943
Office31,Energy,val_optimal,True,True,webcam,webcam,0.7889908256880734,0.34065934065934067,0.564825083173707
Office31,Energy,ind_span,True,True,brightness,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,True,brightness,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,True,brightness,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,True,brightness,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,True,True,dslr,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,True,dslr,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,True,dslr,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,True,dslr,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,True,True,smear,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,True,smear,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,True,smear,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,True,smear,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,True,True,webcam,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,True,webcam,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,True,webcam,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,True,webcam,webcam,0.0,1.0,0.5
Office31,Energy,logistic,True,True,brightness,brightness,0.5871559633027523,0.5604395604395604,0.5737977618711564
Office31,Energy,logistic,True,True,brightness,dslr,0.8440366972477065,0.5604395604395604,0.7022381288436335
Office31,Energy,logistic,True,True,brightness,smear,0.20588235294117646,0.7168674698795181,0.46137491141034725
Office31,Energy,logistic,True,True,brightness,webcam,0.3486238532110092,0.5604395604395604,0.4545317068252848
Office31,Energy,logistic,True,True,dslr,brightness,0.44954128440366975,0.6703296703296704,0.55993547736667
Office31,Energy,logistic,True,True,dslr,dslr,0.7339449541284404,0.6703296703296704,0.7021373122290554
Office31,Energy,logistic,True,True,dslr,smear,0.11764705882352941,0.7891566265060241,0.4534018426647768
Office31,Energy,logistic,True,True,dslr,webcam,0.2018348623853211,0.6703296703296704,0.43608226635749575
Office31,Energy,logistic,True,True,smear,brightness,0.08256880733944955,0.7142857142857143,0.39842726081258195
Office31,Energy,logistic,True,True,smear,dslr,0.01834862385321101,0.7142857142857143,0.36631716906946266
Office31,Energy,logistic,True,True,smear,smear,0.5294117647058824,0.5542168674698795,0.541814316087881
Office31,Energy,logistic,True,True,smear,webcam,0.3211009174311927,0.7142857142857143,0.5176933158584535
Office31,Energy,logistic,True,True,webcam,brightness,0.26605504587155965,0.5604395604395604,0.41324730315556
Office31,Energy,logistic,True,True,webcam,dslr,0.08256880733944955,0.5604395604395604,0.32150418388950497
Office31,Energy,logistic,True,True,webcam,smear,0.7647058823529411,0.35542168674698793,0.5600637845499645
Office31,Energy,logistic,True,True,webcam,webcam,0.48623853211009177,0.5604395604395604,0.5233390462748261
Office31,Energy,val_optimal,True,False,brightness,brightness,0.81,0.42000000000000004,0.615
Office31,Energy,val_optimal,True,False,brightness,dslr,0.9357798165137615,0.41758241758241754,0.6766811170480895
Office31,Energy,val_optimal,True,False,brightness,smear,0.2647058823529412,0.6204819277108433,0.4425939050318922
Office31,Energy,val_optimal,True,False,brightness,webcam,0.5688073394495413,0.41758241758241754,0.49319487851597943
Office31,Energy,val_optimal,True,False,dslr,brightness,0.72,0.45999999999999996,0.59
Office31,Energy,val_optimal,True,False,dslr,dslr,0.9174311926605505,0.46153846153846156,0.689484827099506
Office31,Energy,val_optimal,True,False,dslr,smear,0.23529411764705882,0.6566265060240963,0.4459603118355776
Office31,Energy,val_optimal,True,False,dslr,webcam,0.4954128440366973,0.46153846153846156,0.4784756527875794
Office31,Energy,val_optimal,True,False,smear,brightness,0.21,0.5800000000000001,0.395
Office31,Energy,val_optimal,True,False,smear,dslr,0.07339449541284404,0.5824175824175823,0.3279060389152132
Office31,Energy,val_optimal,True,False,smear,smear,0.7352941176470589,0.3674698795180723,0.5513819985825656
Office31,Energy,val_optimal,True,False,smear,webcam,0.44954128440366975,0.5824175824175823,0.515979433410626
Office31,Energy,val_optimal,True,False,webcam,brightness,0.52,0.33999999999999997,0.43
Office31,Energy,val_optimal,True,False,webcam,dslr,0.26605504587155965,0.34065934065934067,0.3033571932654502
Office31,Energy,val_optimal,True,False,webcam,smear,0.8823529411764706,0.2168674698795181,0.5496102055279943
Office31,Energy,val_optimal,True,False,webcam,webcam,0.7889908256880734,0.34065934065934067,0.564825083173707
Office31,Energy,ind_span,True,False,brightness,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,False,brightness,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,False,brightness,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,False,brightness,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,True,False,dslr,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,False,dslr,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,False,dslr,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,False,dslr,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,True,False,smear,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,False,smear,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,False,smear,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,False,smear,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,True,False,webcam,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,True,False,webcam,dslr,0.027522935779816515,1.0,0.5137614678899083
Office31,Energy,ind_span,True,False,webcam,smear,0.14705882352941177,0.8975903614457832,0.5223245924875974
Office31,Energy,ind_span,True,False,webcam,webcam,0.0,1.0,0.5
Office31,Energy,logistic,True,False,brightness,brightness,0.59,0.55,0.5700000000000001
Office31,Energy,logistic,True,False,brightness,dslr,0.8440366972477065,0.5604395604395604,0.7022381288436335
Office31,Energy,logistic,True,False,brightness,smear,0.20588235294117646,0.7168674698795181,0.46137491141034725
Office31,Energy,logistic,True,False,brightness,webcam,0.3486238532110092,0.5604395604395604,0.4545317068252848
Office31,Energy,logistic,True,False,dslr,brightness,0.46,0.6699999999999999,0.565
Office31,Energy,logistic,True,False,dslr,dslr,0.7339449541284404,0.6703296703296704,0.7021373122290554
Office31,Energy,logistic,True,False,dslr,smear,0.11764705882352941,0.7891566265060241,0.4534018426647768
Office31,Energy,logistic,True,False,dslr,webcam,0.2018348623853211,0.6703296703296704,0.43608226635749575
Office31,Energy,logistic,True,False,smear,brightness,0.09,0.74,0.415
Office31,Energy,logistic,True,False,smear,dslr,0.01834862385321101,0.7142857142857143,0.36631716906946266
Office31,Energy,logistic,True,False,smear,smear,0.5294117647058824,0.5542168674698795,0.541814316087881
Office31,Energy,logistic,True,False,smear,webcam,0.3211009174311927,0.7142857142857143,0.5176933158584535
Office31,Energy,logistic,True,False,webcam,brightness,0.25,0.56,0.405
Office31,Energy,logistic,True,False,webcam,dslr,0.08256880733944955,0.5604395604395604,0.32150418388950497
Office31,Energy,logistic,True,False,webcam,smear,0.7647058823529411,0.35542168674698793,0.5600637845499645
Office31,Energy,logistic,True,False,webcam,webcam,0.48623853211009177,0.5604395604395604,0.5233390462748261
Office31,Energy,val_optimal,False,False,brightness,brightness,0.81,0.42000000000000004,0.615
Office31,Energy,val_optimal,False,False,brightness,dslr,0.97,0.42000000000000004,0.6950000000000001
Office31,Energy,val_optimal,False,False,brightness,smear,0.14,0.42000000000000004,0.28
Office31,Energy,val_optimal,False,False,brightness,webcam,0.57,0.42000000000000004,0.495
Office31,Energy,val_optimal,False,False,dslr,brightness,0.72,0.45999999999999996,0.59
Office31,Energy,val_optimal,False,False,dslr,dslr,0.95,0.45999999999999996,0.705
Office31,Energy,val_optimal,False,False,dslr,smear,0.11,0.45999999999999996,0.285
Office31,Energy,val_optimal,False,False,dslr,webcam,0.49,0.45999999999999996,0.475
Office31,Energy,val_optimal,False,False,smear,brightness,0.21,0.5800000000000001,0.395
Office31,Energy,val_optimal,False,False,smear,dslr,0.04,0.5800000000000001,0.31000000000000005
Office31,Energy,val_optimal,False,False,smear,smear,0.88,0.5800000000000001,0.73
Office31,Energy,val_optimal,False,False,smear,webcam,0.45,0.5800000000000001,0.515
Office31,Energy,val_optimal,False,False,webcam,brightness,0.52,0.33999999999999997,0.43
Office31,Energy,val_optimal,False,False,webcam,dslr,0.23,0.33999999999999997,0.285
Office31,Energy,val_optimal,False,False,webcam,smear,0.94,0.33999999999999997,0.6399999999999999
Office31,Energy,val_optimal,False,False,webcam,webcam,0.8,0.33999999999999997,0.5700000000000001
Office31,Energy,ind_span,False,False,brightness,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,False,False,brightness,dslr,0.03,1.0,0.515
Office31,Energy,ind_span,False,False,brightness,smear,0.22,1.0,0.61
Office31,Energy,ind_span,False,False,brightness,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,False,False,dslr,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,False,False,dslr,dslr,0.03,1.0,0.515
Office31,Energy,ind_span,False,False,dslr,smear,0.22,1.0,0.61
Office31,Energy,ind_span,False,False,dslr,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,False,False,smear,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,False,False,smear,dslr,0.03,1.0,0.515
Office31,Energy,ind_span,False,False,smear,smear,0.22,1.0,0.61
Office31,Energy,ind_span,False,False,smear,webcam,0.0,1.0,0.5
Office31,Energy,ind_span,False,False,webcam,brightness,0.0,1.0,0.5
Office31,Energy,ind_span,False,False,webcam,dslr,0.03,1.0,0.515
Office31,Energy,ind_span,False,False,webcam,smear,0.22,1.0,0.61
Office31,Energy,ind_span,False,False,webcam,webcam,0.0,1.0,0.5
Office31,Energy,logistic,False,False,brightness,brightness,0.59,0.55,0.5700000000000001
Office31,Energy,logistic,False,False,brightness,dslr,0.87,0.55,0.71
Office31,Energy,logistic,False,False,brightness,smear,0.09,0.55,0.32
Office31,Energy,logistic,False,False,brightness,webcam,0.33,0.55,0.44000000000000006
Office31,Energy,logistic,False,False,dslr,brightness,0.46,0.6699999999999999,0.565
Office31,Energy,logistic,False,False,dslr,dslr,0.77,0.6699999999999999,0.72
Office31,Energy,logistic,False,False,dslr,smear,0.06,0.6699999999999999,0.365
Office31,Energy,logistic,False,False,dslr,webcam,0.19,0.6699999999999999,0.42999999999999994
Office31,Energy,logistic,False,False,smear,brightness,0.09,0.74,0.415
Office31,Energy,logistic,False,False,smear,dslr,0.02,0.74,0.38
Office31,Energy,logistic,False,False,smear,smear,0.66,0.74,0.7
Office31,Energy,logistic,False,False,smear,webcam,0.35,0.74,0.5449999999999999
Office31,Energy,logistic,False,False,webcam,brightness,0.25,0.56,0.405
Office31,Energy,logistic,False,False,webcam,dslr,0.05,0.56,0.30500000000000005
Office31,Energy,logistic,False,False,webcam,smear,0.89,0.56,0.7250000000000001
Office31,Energy,logistic,False,False,webcam,webcam,0.49,0.56,0.525
Office31,Typicality,val_optimal,True,True,brightness,brightness,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,brightness,dslr,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,brightness,smear,0.0,1.0,0.5
Office31,Typicality,val_optimal,True,True,brightness,webcam,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,dslr,brightness,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,dslr,dslr,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,dslr,smear,0.0,1.0,0.5
Office31,Typicality,val_optimal,True,True,dslr,webcam,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,smear,brightness,0.10743801652892562,0.30379746835443033,0.20561774244167796
Office31,Typicality,val_optimal,True,True,smear,dslr,0.10743801652892562,0.30379746835443033,0.20561774244167796
Office31,Typicality,val_optimal,True,True,smear,smear,0.6103896103896104,0.2845528455284553,0.4474712279590328
Office31,Typicality,val_optimal,True,True,smear,webcam,0.10743801652892562,0.30379746835443033,0.20561774244167796
Office31,Typicality,val_optimal,True,True,webcam,brightness,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,webcam,dslr,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,val_optimal,True,True,webcam,smear,0.0,1.0,0.5
Office31,Typicality,val_optimal,True,True,webcam,webcam,0.8264462809917356,1.0,0.9132231404958677
Office31,Typicality,ind_span,True,True,brightness,brightness,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,brightness,dslr,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,brightness,smear,0.025974025974025976,0.959349593495935,0.49266180973498047
Office31,Typicality,ind_span,True,True,brightness,webcam,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,dslr,brightness,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,dslr,dslr,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,dslr,smear,0.025974025974025976,0.959349593495935,0.49266180973498047
Office31,Typicality,ind_span,True,True,dslr,webcam,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,smear,brightness,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,smear,dslr,0.8347107438016529,0.9493670886075949,0.8920389162046238
Office31,Typicality,ind_span,True,True,smear,smear,0.025974025974025976,0.959349593495935,0.49266180973498047
