Dataset,Method,Model,feature_name,shift,observed_gap,predicted_gap,residual,abs_error
NICO,Ours,resnet,Energy,Brightness,-0.0112179487179486,0.0067748565323856,0.0179928052503342,0.0179928052503342
NICO,Ours,resnet,Energy,Brightness,-0.0104166666666666,0.0067748565323856,0.0171915231990522,0.0171915231990522
NICO,Ours,resnet,Energy,Brightness,-0.0128205128205127,0.0067748565323856,0.019595369352898302,0.019595369352898302
NICO,Ours,resnet,Energy,Brightness,-0.0152243589743589,0.0067748565323856,0.0219992155067445,0.0219992155067445
NICO,Ours,resnet,Energy,Brightness,-0.0152243589743589,0.0067748565323856,0.0219992155067445,0.0219992155067445
NICO,Ours,resnet,Energy,Brightness,-0.0160256410256409,0.0067748565323856,0.0228004975580265,0.0228004975580265
NICO,Ours,resnet,Energy,Brightness,-0.0184294871794871,0.0067748565323856,0.0252043437118727,0.0252043437118727
NICO,Ours,resnet,Energy,Brightness,-0.0232371794871794,0.0067748565323856,0.030012036019565,0.030012036019565
NICO,Ours,resnet,Energy,Brightness,-0.0248397435897435,0.0067748565323856,0.031614600122129105,0.031614600122129105
NICO,Ours,resnet,Energy,Brightness,-0.0240384615384615,0.0067748565323856,0.030813318070847102,0.030813318070847102
NICO,Ours,resnet,Energy,Brightness,-0.0264423076923076,0.0067748565323856,0.0332171642246932,0.0332171642246932
NICO,Ours,resnet,Energy,Brightness,-0.0248397435897435,0.0067748565323856,0.031614600122129105,0.031614600122129105
NICO,Ours,resnet,Energy,Brightness,-0.017628205128205,0.0067748565323856,0.0244030616605906,0.0244030616605906
NICO,Ours,resnet,Energy,Brightness,-0.0152243589743589,0.0067748565323856,0.0219992155067445,0.0219992155067445
NICO,Ours,resnet,Energy,Brightness,-0.0104166666666666,0.0067748565323856,0.0171915231990522,0.0171915231990522
NICO,Ours,resnet,Energy,Brightness,-0.0136217948717948,0.0067748565323856,0.0203966514041804,0.0203966514041804
NICO,Ours,resnet,Energy,Brightness,-0.0120192307692307,0.0067748565323856,0.018794087301616302,0.018794087301616302
NICO,Ours,resnet,Energy,Brightness,-0.0152243589743589,0.0067748565323856,0.0219992155067445,0.0219992155067445
NICO,Ours,resnet,Energy,Contrast,-0.0056089743589743,-0.0650591355703101,-0.0594501612113358,0.0594501612113358
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.0650591355703101,-0.058248238134412794,0.058248238134412794
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.0650591355703101,-0.058248238134412794,0.058248238134412794
NICO,Ours,resnet,Energy,Contrast,-0.0108173076923076,-0.0650591355703101,-0.054241827878002496,0.054241827878002496
NICO,Ours,resnet,Energy,Contrast,-0.0224358974358974,-0.0650591355703101,-0.0426232381344127,0.0426232381344127
NICO,Ours,resnet,Energy,Contrast,-0.0372596153846153,-0.0650591355703101,-0.027799520185694794,0.027799520185694794
NICO,Ours,resnet,Energy,Contrast,-0.0624999999999999,-0.0650591355703101,-0.002559135570310192,0.002559135570310192
NICO,Ours,resnet,Energy,Contrast,-0.0997596153846153,-0.0650591355703101,0.0347004798143052,0.0347004798143052
NICO,Ours,resnet,Energy,Contrast,-0.1406249999999999,-0.0650591355703101,0.0755658644296898,0.0755658644296898
NICO,Ours,resnet,Energy,Contrast,-0.1770833333333333,-0.0650591355703101,0.11202419776302319,0.11202419776302319
NICO,Ours,resnet,Energy,Contrast,-0.219150641025641,-0.0650591355703101,0.1540915054553309,0.1540915054553309
NICO,Ours,resnet,Energy,Contrast,-0.2604166666666667,-0.0650591355703101,0.1953575310963566,0.1953575310963566
NICO,Ours,resnet,Energy,Contrast,-0.3000801282051282,-0.0650591355703101,0.2350209926348181,0.2350209926348181
NICO,Ours,resnet,Energy,Contrast,-0.2992788461538461,-0.0650591355703101,0.234219710583536,0.234219710583536
NICO,Ours,resnet,Energy,Contrast,-0.2792467948717949,-0.0650591355703101,0.21418765930148478,0.21418765930148478
NICO,Ours,resnet,Energy,Contrast,-0.2596153846153846,-0.0650591355703101,0.1945562490450745,0.1945562490450745
NICO,Ours,resnet,Energy,Contrast,-0.2375801282051282,-0.0650591355703101,0.1725209926348181,0.1725209926348181
NICO,Ours,resnet,Energy,Contrast,-0.2111378205128205,-0.0650591355703101,0.14607868494251042,0.14607868494251042
NICO,Ours,resnet,Energy,Contrast,-0.1899038461538461,-0.0650591355703101,0.124844710583536,0.124844710583536
NICO,Ours,resnet,Energy,Contrast,-0.1678685897435897,-0.0650591355703101,0.10280945417327961,0.10280945417327961
NICO,Ours,resnet,Energy,Contrast,-0.0056089743589743,-0.1707203512769354,-0.1651113769179611,0.1651113769179611
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.1707203512769354,-0.1639094538410381,0.1639094538410381
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.1707203512769354,-0.1639094538410381,0.1639094538410381
NICO,Ours,resnet,Energy,Contrast,-0.0108173076923076,-0.1707203512769354,-0.1599030435846278,0.1599030435846278
NICO,Ours,resnet,Energy,Contrast,-0.0224358974358974,-0.1707203512769354,-0.148284453841038,0.148284453841038
NICO,Ours,resnet,Energy,Contrast,-0.0372596153846153,-0.1707203512769354,-0.1334607358923201,0.1334607358923201
NICO,Ours,resnet,Energy,Contrast,-0.0624999999999999,-0.1707203512769354,-0.10822035127693551,0.10822035127693551
NICO,Ours,resnet,Energy,Contrast,-0.0997596153846153,-0.1707203512769354,-0.07096073589232012,0.07096073589232012
NICO,Ours,resnet,Energy,Contrast,-0.1406249999999999,-0.1707203512769354,-0.030095351276935522,0.030095351276935522
NICO,Ours,resnet,Energy,Contrast,-0.1770833333333333,-0.1707203512769354,0.006362982056397876,0.006362982056397876
NICO,Ours,resnet,Energy,Contrast,-0.219150641025641,-0.1707203512769354,0.048430289748705585,0.048430289748705585
NICO,Ours,resnet,Energy,Contrast,-0.2604166666666667,-0.1707203512769354,0.08969631538973127,0.08969631538973127
NICO,Ours,resnet,Energy,Contrast,-0.3000801282051282,-0.1707203512769354,0.12935977692819278,0.12935977692819278
NICO,Ours,resnet,Energy,Contrast,-0.2992788461538461,-0.1707203512769354,0.12855849487691068,0.12855849487691068
NICO,Ours,resnet,Energy,Contrast,-0.2792467948717949,-0.1707203512769354,0.10852644359485947,0.10852644359485947
NICO,Ours,resnet,Energy,Contrast,-0.2596153846153846,-0.1707203512769354,0.08889503333844917,0.08889503333844917
NICO,Ours,resnet,Energy,Contrast,-0.2375801282051282,-0.1707203512769354,0.06685977692819278,0.06685977692819278
NICO,Ours,resnet,Energy,Contrast,-0.2111378205128205,-0.1707203512769354,0.0404174692358851,0.0404174692358851
NICO,Ours,resnet,Energy,Contrast,-0.1899038461538461,-0.1707203512769354,0.01918349487691068,0.01918349487691068
NICO,Ours,resnet,Energy,Contrast,-0.1678685897435897,-0.1707203512769354,-0.002851761533345709,0.002851761533345709
NICO,Ours,resnet,Energy,Contrast,-0.0056089743589743,-0.0792557965432145,-0.07364682218424021,0.07364682218424021
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.0792557965432145,-0.0724448991073172,0.0724448991073172
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.0792557965432145,-0.0724448991073172,0.0724448991073172
NICO,Ours,resnet,Energy,Contrast,-0.0108173076923076,-0.0792557965432145,-0.0684384888509069,0.0684384888509069
NICO,Ours,resnet,Energy,Contrast,-0.0224358974358974,-0.0792557965432145,-0.05681989910731711,0.05681989910731711
NICO,Ours,resnet,Energy,Contrast,-0.0372596153846153,-0.0792557965432145,-0.041996181158599204,0.041996181158599204
NICO,Ours,resnet,Energy,Contrast,-0.0624999999999999,-0.0792557965432145,-0.0167557965432146,0.0167557965432146
NICO,Ours,resnet,Energy,Contrast,-0.0997596153846153,-0.0792557965432145,0.02050381884140079,0.02050381884140079
NICO,Ours,resnet,Energy,Contrast,-0.1406249999999999,-0.0792557965432145,0.061369203456785384,0.061369203456785384
NICO,Ours,resnet,Energy,Contrast,-0.1770833333333333,-0.0792557965432145,0.09782753679011878,0.09782753679011878
NICO,Ours,resnet,Energy,Contrast,-0.219150641025641,-0.0792557965432145,0.1398948444824265,0.1398948444824265
NICO,Ours,resnet,Energy,Contrast,-0.2604166666666667,-0.0792557965432145,0.18116087012345217,0.18116087012345217
NICO,Ours,resnet,Energy,Contrast,-0.3000801282051282,-0.0792557965432145,0.22082433166191368,0.22082433166191368
NICO,Ours,resnet,Energy,Contrast,-0.2992788461538461,-0.0792557965432145,0.22002304961063157,0.22002304961063157
NICO,Ours,resnet,Energy,Contrast,-0.2792467948717949,-0.0792557965432145,0.19999099832858036,0.19999099832858036
NICO,Ours,resnet,Energy,Contrast,-0.2596153846153846,-0.0792557965432145,0.18035958807217006,0.18035958807217006
NICO,Ours,resnet,Energy,Contrast,-0.2375801282051282,-0.0792557965432145,0.15832433166191368,0.15832433166191368
NICO,Ours,resnet,Energy,Contrast,-0.2111378205128205,-0.0792557965432145,0.13188202396960602,0.13188202396960602
NICO,Ours,resnet,Energy,Contrast,-0.1899038461538461,-0.0792557965432145,0.11064804961063159,0.11064804961063159
NICO,Ours,resnet,Energy,Contrast,-0.1678685897435897,-0.0792557965432145,0.0886127932003752,0.0886127932003752
NICO,Ours,resnet,Energy,Contrast,-0.0056089743589743,-0.0789302999071514,-0.07332132554817711,0.07332132554817711
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.0789302999071514,-0.0721194024712541,0.0721194024712541
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.0789302999071514,-0.0721194024712541,0.0721194024712541
NICO,Ours,resnet,Energy,Contrast,-0.0108173076923076,-0.0789302999071514,-0.0681129922148438,0.0681129922148438
NICO,Ours,resnet,Energy,Contrast,-0.0224358974358974,-0.0789302999071514,-0.05649440247125401,0.05649440247125401
NICO,Ours,resnet,Energy,Contrast,-0.0372596153846153,-0.0789302999071514,-0.041670684522536104,0.041670684522536104
NICO,Ours,resnet,Energy,Contrast,-0.0624999999999999,-0.0789302999071514,-0.016430299907151502,0.016430299907151502
NICO,Ours,resnet,Energy,Contrast,-0.0997596153846153,-0.0789302999071514,0.02082931547746389,0.02082931547746389
NICO,Ours,resnet,Energy,Contrast,-0.1406249999999999,-0.0789302999071514,0.061694700092848484,0.061694700092848484
NICO,Ours,resnet,Energy,Contrast,-0.1770833333333333,-0.0789302999071514,0.09815303342618188,0.09815303342618188
NICO,Ours,resnet,Energy,Contrast,-0.219150641025641,-0.0789302999071514,0.14022034111848958,0.14022034111848958
NICO,Ours,resnet,Energy,Contrast,-0.2604166666666667,-0.0789302999071514,0.1814863667595153,0.1814863667595153
NICO,Ours,resnet,Energy,Contrast,-0.3000801282051282,-0.0789302999071514,0.2211498282979768,0.2211498282979768
NICO,Ours,resnet,Energy,Contrast,-0.2992788461538461,-0.0789302999071514,0.2203485462466947,0.2203485462466947
NICO,Ours,resnet,Energy,Contrast,-0.2792467948717949,-0.0789302999071514,0.2003164949646435,0.2003164949646435
NICO,Ours,resnet,Energy,Contrast,-0.2596153846153846,-0.0789302999071514,0.1806850847082332,0.1806850847082332
NICO,Ours,resnet,Energy,Contrast,-0.2375801282051282,-0.0789302999071514,0.1586498282979768,0.1586498282979768
NICO,Ours,resnet,Energy,Contrast,-0.2111378205128205,-0.0789302999071514,0.1322075206056691,0.1322075206056691
NICO,Ours,resnet,Energy,Contrast,-0.1899038461538461,-0.0789302999071514,0.11097354624669468,0.11097354624669468
NICO,Ours,resnet,Energy,Contrast,-0.1678685897435897,-0.0789302999071514,0.0889382898364383,0.0889382898364383
NICO,Ours,resnet,Energy,Contrast,-0.0056089743589743,-0.078204192026703,-0.07259521766772871,0.07259521766772871
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.078204192026703,-0.0713932945908057,0.0713932945908057
NICO,Ours,resnet,Energy,Contrast,-0.0068108974358973,-0.078204192026703,-0.0713932945908057,0.0713932945908057
NICO,Ours,resnet,Energy,Contrast,-0.0108173076923076,-0.078204192026703,-0.06738688433439541,0.06738688433439541
NICO,Ours,resnet,Energy,Contrast,-0.0224358974358974,-0.078204192026703,-0.05576829459080561,0.05576829459080561
NICO,Ours,resnet,Energy,Contrast,-0.0372596153846153,-0.078204192026703,-0.040944576642087706,0.040944576642087706
NICO,Ours,resnet,Energy,Contrast,-0.0624999999999999,-0.078204192026703,-0.015704192026703104,0.015704192026703104
NICO,Ours,resnet,Energy,Contrast,-0.0997596153846153,-0.078204192026703,0.021555423357912287,0.021555423357912287
NICO,Ours,resnet,Energy,Contrast,-0.1406249999999999,-0.078204192026703,0.06242080797329688,0.06242080797329688
NICO,Ours,resnet,Energy,Contrast,-0.1770833333333333,-0.078204192026703,0.09887914130663028,0.09887914130663028
NICO,Ours,resnet,Energy,Contrast,-0.219150641025641,-0.078204192026703,0.140946448998938,0.140946448998938
NICO,Ours,resnet,Energy,Contrast,-0.2604166666666667,-0.078204192026703,0.18221247463996368,0.18221247463996368
NICO,Ours,resnet,Energy,Contrast,-0.3000801282051282,-0.078204192026703,0.2218759361784252,0.2218759361784252
NICO,Ours,resnet,Energy,Contrast,-0.2992788461538461,-0.078204192026703,0.22107465412714308,0.22107465412714308
NICO,Ours,resnet,Energy,Contrast,-0.2792467948717949,-0.078204192026703,0.20104260284509187,0.20104260284509187
NICO,Ours,resnet,Energy,Contrast,-0.2596153846153846,-0.078204192026703,0.18141119258868157,0.18141119258868157
NICO,Ours,resnet,Energy,Contrast,-0.2375801282051282,-0.078204192026703,0.1593759361784252,0.1593759361784252
NICO,Ours,resnet,Energy,Contrast,-0.2111378205128205,-0.078204192026703,0.1329336284861175,0.1329336284861175
NICO,Ours,resnet,Energy,Contrast,-0.1899038461538461,-0.078204192026703,0.11169965412714308,0.11169965412714308
NICO,Ours,resnet,Energy,Contrast,-0.1678685897435897,-0.078204192026703,0.0896643977168867,0.0896643977168867
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0102536478780885,-0.0054459555703963,0.0054459555703963
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0102536478780885,-0.0054459555703963,0.0054459555703963
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0102536478780885,-0.0054459555703963,0.0054459555703963
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0102536478780885,-0.006247237621678301,0.006247237621678301
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0102536478780885,-0.006247237621678301,0.006247237621678301
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0102536478780885,-0.006247237621678301,0.006247237621678301
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0102536478780885,-0.0054459555703963,0.0054459555703963
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0102536478780885,-0.0054459555703963,0.0054459555703963
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0102536478780885,-0.006247237621678301,0.006247237621678301
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0102536478780885,-0.0070485196729604006,0.0070485196729604006
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0102536478780885,-0.0070485196729604006,0.0070485196729604006
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0102536478780885,0.0402271213526806,0.0402271213526806
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0102536478780885,0.0402271213526806,0.0402271213526806
NICO,Ours,resnet,Energy,Fog,-0.0536858974358973,-0.0102536478780885,0.0434322495578088,0.0434322495578088
NICO,Ours,resnet,Energy,Fog,-0.0544871794871794,-0.0102536478780885,0.044233531609090895,0.044233531609090895
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0102536478780885,0.041028403403962695,0.041028403403962695
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0102536478780885,0.041028403403962695,0.041028403403962695
NICO,Ours,resnet,Energy,Fog,-0.0520833333333333,-0.0102536478780885,0.0418296854552448,0.0418296854552448
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0102536478780885,0.043432249557808895,0.043432249557808895
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0102536478780885,0.043432249557808895,0.043432249557808895
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.124816414689369,-0.12000872238167681,0.12000872238167681
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.124816414689369,-0.12000872238167681,0.12000872238167681
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.124816414689369,-0.12000872238167681,0.12000872238167681
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.124816414689369,-0.1208100044329588,0.1208100044329588
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.124816414689369,-0.1208100044329588,0.1208100044329588
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.124816414689369,-0.1208100044329588,0.1208100044329588
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.124816414689369,-0.12000872238167681,0.12000872238167681
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.124816414689369,-0.12000872238167681,0.12000872238167681
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.124816414689369,-0.1208100044329588,0.1208100044329588
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.124816414689369,-0.12161128648424091,0.12161128648424091
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.124816414689369,-0.12161128648424091,0.12161128648424091
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.124816414689369,-0.07433564545859991,0.07433564545859991
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.124816414689369,-0.07433564545859991,0.07433564545859991
NICO,Ours,resnet,Energy,Fog,-0.0536858974358973,-0.124816414689369,-0.0711305172534717,0.0711305172534717
NICO,Ours,resnet,Energy,Fog,-0.0544871794871794,-0.124816414689369,-0.07032923520218962,0.07032923520218962
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.124816414689369,-0.07353436340731781,0.07353436340731781
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.124816414689369,-0.07353436340731781,0.07353436340731781
NICO,Ours,resnet,Energy,Fog,-0.0520833333333333,-0.124816414689369,-0.0727330813560357,0.0727330813560357
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.124816414689369,-0.07113051725347161,0.07113051725347161
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.124816414689369,-0.07113051725347161,0.07113051725347161
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0248892020326587,-0.0200815097249665,0.0200815097249665
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0248892020326587,-0.0200815097249665,0.0200815097249665
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0248892020326587,-0.0200815097249665,0.0200815097249665
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0248892020326587,-0.0208827917762485,0.0208827917762485
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0248892020326587,-0.0208827917762485,0.0208827917762485
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0248892020326587,-0.0208827917762485,0.0208827917762485
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0248892020326587,-0.0200815097249665,0.0200815097249665
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0248892020326587,-0.0200815097249665,0.0200815097249665
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0248892020326587,-0.0208827917762485,0.0208827917762485
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0248892020326587,-0.0216840738275306,0.0216840738275306
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0248892020326587,-0.0216840738275306,0.0216840738275306
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0248892020326587,0.0255915671981104,0.0255915671981104
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0248892020326587,0.0255915671981104,0.0255915671981104
NICO,Ours,resnet,Energy,Fog,-0.0536858974358973,-0.0248892020326587,0.0287966954032386,0.0287966954032386
NICO,Ours,resnet,Energy,Fog,-0.0544871794871794,-0.0248892020326587,0.029597977454520696,0.029597977454520696
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0248892020326587,0.026392849249392496,0.026392849249392496
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0248892020326587,0.026392849249392496,0.026392849249392496
NICO,Ours,resnet,Energy,Fog,-0.0520833333333333,-0.0248892020326587,0.0271941313006746,0.0271941313006746
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0248892020326587,0.028796695403238697,0.028796695403238697
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0248892020326587,0.028796695403238697,0.028796695403238697
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0247408687135245,-0.0199331764058323,0.0199331764058323
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0247408687135245,-0.0199331764058323,0.0199331764058323
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0247408687135245,-0.0199331764058323,0.0199331764058323
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0247408687135245,-0.0207344584571143,0.0207344584571143
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0247408687135245,-0.0207344584571143,0.0207344584571143
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0247408687135245,-0.0207344584571143,0.0207344584571143
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0247408687135245,-0.0199331764058323,0.0199331764058323
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0247408687135245,-0.0199331764058323,0.0199331764058323
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0247408687135245,-0.0207344584571143,0.0207344584571143
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0247408687135245,-0.0215357405083964,0.0215357405083964
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0247408687135245,-0.0215357405083964,0.0215357405083964
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0247408687135245,0.0257399005172446,0.0257399005172446
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0247408687135245,0.0257399005172446,0.0257399005172446
NICO,Ours,resnet,Energy,Fog,-0.0536858974358973,-0.0247408687135245,0.0289450287223728,0.0289450287223728
NICO,Ours,resnet,Energy,Fog,-0.0544871794871794,-0.0247408687135245,0.0297463107736549,0.0297463107736549
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0247408687135245,0.026541182568526698,0.026541182568526698
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0247408687135245,0.026541182568526698,0.026541182568526698
NICO,Ours,resnet,Energy,Fog,-0.0520833333333333,-0.0247408687135245,0.027342464619808802,0.027342464619808802
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0247408687135245,0.0289450287223729,0.0289450287223729
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0247408687135245,0.0289450287223729,0.0289450287223729
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0234058688413171,-0.0185981765336249,0.0185981765336249
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0234058688413171,-0.0185981765336249,0.0185981765336249
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0234058688413171,-0.0185981765336249,0.0185981765336249
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0234058688413171,-0.0193994585849069,0.0193994585849069
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0234058688413171,-0.0193994585849069,0.0193994585849069
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0234058688413171,-0.0193994585849069,0.0193994585849069
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0234058688413171,-0.0185981765336249,0.0185981765336249
NICO,Ours,resnet,Energy,Fog,-0.0048076923076922,-0.0234058688413171,-0.0185981765336249,0.0185981765336249
NICO,Ours,resnet,Energy,Fog,-0.0040064102564102,-0.0234058688413171,-0.0193994585849069,0.0193994585849069
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0234058688413171,-0.020200740636189,0.020200740636189
NICO,Ours,resnet,Energy,Fog,-0.0032051282051281,-0.0234058688413171,-0.020200740636189,0.020200740636189
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0234058688413171,0.027074900389452,0.027074900389452
NICO,Ours,resnet,Energy,Fog,-0.0504807692307691,-0.0234058688413171,0.027074900389452,0.027074900389452
NICO,Ours,resnet,Energy,Fog,-0.0536858974358973,-0.0234058688413171,0.0302800285945802,0.0302800285945802
NICO,Ours,resnet,Energy,Fog,-0.0544871794871794,-0.0234058688413171,0.0310813106458623,0.0310813106458623
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0234058688413171,0.027876182440734098,0.027876182440734098
NICO,Ours,resnet,Energy,Fog,-0.0512820512820512,-0.0234058688413171,0.027876182440734098,0.027876182440734098
NICO,Ours,resnet,Energy,Fog,-0.0520833333333333,-0.0234058688413171,0.028677464492016202,0.028677464492016202
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0234058688413171,0.0302800285945803,0.0302800285945803
NICO,Ours,resnet,Energy,Fog,-0.0536858974358974,-0.0234058688413171,0.0302800285945803,0.0302800285945803
NICO,Ours,resnet,Energy,Hue,-0.0184294871794871,-0.4906484110380603,-0.47221892385857317,0.47221892385857317
NICO,Ours,resnet,Energy,Hue,-0.0224358974358973,-0.4906484110380603,-0.468212513602163,0.468212513602163
NICO,Ours,resnet,Energy,Hue,-0.0608974358974358,-0.4906484110380603,-0.4297509751406245,0.4297509751406245
NICO,Ours,resnet,Energy,Hue,-0.1201923076923077,-0.4906484110380603,-0.3704561033457526,0.3704561033457526
NICO,Ours,resnet,Energy,Hue,-0.2011217948717948,-0.4906484110380603,-0.2895266161662655,0.2895266161662655
NICO,Ours,resnet,Energy,Hue,-0.2676282051282051,-0.4906484110380603,-0.22302020590985516,0.22302020590985516
NICO,Ours,resnet,Energy,Hue,-0.328525641025641,-0.4906484110380603,-0.16212277001241926,0.16212277001241926
NICO,Ours,resnet,Energy,Hue,-0.3822115384615384,-0.4906484110380603,-0.1084368725765219,0.1084368725765219
NICO,Ours,resnet,Energy,Hue,-0.4302884615384615,-0.4906484110380603,-0.060359949499598775,0.060359949499598775
NICO,Ours,resnet,Energy,Hue,-0.4727564102564102,-0.4906484110380603,-0.017892000781650097,0.017892000781650097
NICO,Ours,resnet,Energy,Hue,-0.5056089743589743,-0.4906484110380603,0.014960563320914055,0.014960563320914055
NICO,Ours,resnet,Energy,Hue,-0.5376602564102564,-0.4906484110380603,0.047011845372196104,0.047011845372196104
NICO,Ours,resnet,Energy,Hue,-0.5568910256410257,-0.4906484110380603,0.06624261460296538,0.06624261460296538
NICO,Ours,resnet,Energy,Hue,-0.5785256410256411,-0.4906484110380603,0.0878772299875808,0.0878772299875808
NICO,Ours,resnet,Energy,Hue,-0.5993589743589743,-0.4906484110380603,0.10871056332091406,0.10871056332091406
NICO,Ours,resnet,Energy,Hue,-0.6161858974358975,-0.4906484110380603,0.12553748639783718,0.12553748639783718
NICO,Ours,resnet,Energy,Hue,-0.624198717948718,-0.4906484110380603,0.13355030691065767,0.13355030691065767
NICO,Ours,resnet,Energy,Hue,-0.6322115384615384,-0.4906484110380603,0.14156312742347815,0.14156312742347815
NICO,Ours,resnet,Energy,Hue,-0.6290064102564102,-0.4906484110380603,0.13835799921834996,0.13835799921834996
NICO,Ours,resnet,Energy,Hue,-0.6193910256410257,-0.4906484110380603,0.12874261460296538,0.12874261460296538
