,fold,feature_name,feature,loss,acc,idx,class
0,train,rabanser,0.15625,0.14189833402633667,0.8581016659736633,0.0,
1,train,rabanser,0.16875,0.10221672058105469,0.8977832794189453,1.0,
2,train,rabanser,0.15625,0.08771663904190063,0.9122833609580994,2.0,
3,train,rabanser,0.15625,0.18645644187927246,0.8135435581207275,3.0,
4,train,rabanser,0.1625,0.10186409950256348,0.8981359004974365,4.0,
5,train,rabanser,0.16875,0.15973633527755737,0.8402636647224426,5.0,
6,train,rabanser,0.15625,0.24358558654785156,0.7564144134521484,6.0,
7,train,rabanser,0.1625,0.02831101417541504,0.971688985824585,7.0,
8,train,rabanser,0.15625,0.057071030139923096,0.9429289698600769,8.0,
9,train,rabanser,0.16875,0.05901014804840088,0.9409898519515991,9.0,
10,train,rabanser,0.16875,0.04395437240600586,0.9560456275939941,10.0,
11,train,rabanser,0.16875,0.11908102035522461,0.8809189796447754,11.0,
12,train,rabanser,0.15625,0.08190536499023438,0.9180946350097656,12.0,
13,train,rabanser,0.16875,0.04363203048706055,0.9563679695129395,13.0,
14,train,rabanser,0.1625,0.15616238117218018,0.8438376188278198,14.0,
15,train,rabanser,0.15625,0.053511977195739746,0.9464880228042603,15.0,
16,train,rabanser,0.15625,0.050296127796173096,0.9497038722038269,16.0,
17,train,rabanser,0.15625,0.14089179039001465,0.8591082096099854,17.0,
18,train,rabanser,0.1625,0.2782299518585205,0.7217700481414795,18.0,
19,train,rabanser,0.1625,0.04424494504928589,0.9557550549507141,19.0,
20,train,rabanser,0.16875,0.0727306604385376,0.9272693395614624,20.0,
21,train,rabanser,0.15625,0.039569735527038574,0.9604302644729614,21.0,
22,train,rabanser,0.16875,0.10129284858703613,0.8987071514129639,22.0,
23,train,rabanser,0.1625,0.0697636604309082,0.9302363395690918,23.0,
24,train,rabanser,0.14687499999999998,0.07647162675857544,0.9235283732414246,24.0,
25,train,rabanser,0.15625,0.02776545286178589,0.9722345471382141,25.0,
26,train,rabanser,0.1625,0.0992385745048523,0.9007614254951477,26.0,
27,train,rabanser,0.175,0.04748988151550293,0.9525101184844971,27.0,
